,source,target,weight,BinaryWeight
29525,5006,3743,1,1
29526,4463,4348,-10,-1
29527,4463,4952,2,1
29528,4463,3032,3,1
29529,3032,4463,1,1
29530,2037,4792,1,1
29531,4877,5011,1,1
29532,4792,2037,1,1
29533,5011,4877,1,1
29534,4877,1310,5,1
29535,4877,505,1,1
29536,4299,3497,2,1
29537,4921,4981,1,1
29538,5012,3747,1,1
29539,2420,4921,1,1
29540,4921,2420,1,1
29541,510,4092,1,1
29542,4092,510,1,1
29543,4698,4994,1,1
29544,2077,5013,-10,-1
29545,623,1113,-1,-1
29546,2077,5015,-10,-1
29547,2077,5016,-10,-1
29548,2077,5017,-10,-1
29549,2077,5018,-10,-1
29550,2077,5019,-10,-1
29551,2077,5020,-10,-1
29552,2077,4991,-10,-1
29553,4845,5022,1,1
29554,5022,4845,1,1
29555,2269,3819,3,1
29556,4092,533,-10,-1
29557,1347,4749,1,1
29558,4092,4481,3,1
29559,4481,4952,1,1
29560,4952,4481,1,1
29561,4481,3032,1,1
29562,2254,4936,1,1
29563,4936,2254,1,1
29564,321,4092,3,1
29565,4092,1786,2,1
29566,1786,4092,3,1
29567,4466,5024,1,1
29568,2347,506,2,1
29569,506,2347,2,1
29570,3674,859,2,1
29571,4092,1568,-10,-1
29572,4521,4092,3,1
29573,41,4115,2,1
29574,4115,41,2,1
29575,5025,3674,1,1
29576,4921,5026,1,1
29577,5026,4921,1,1
29578,5022,4994,1,1
29579,3747,5012,3,1
29580,4521,4741,9,1
29581,4698,3573,3,1
29582,4545,5026,1,1
29583,5026,4545,1,1
29584,4521,4338,-1,-1
29585,3379,18,-1,-1
29586,2884,4672,1,1
29587,4672,2884,1,1
29588,4521,5027,1,1
29589,5027,4521,3,1
29590,5027,4850,1,1
29591,4792,4235,6,1
29592,3638,584,1,1
29593,4092,5028,1,1
29594,4183,4423,1,1
29595,2981,4949,1,1
29596,4949,2981,1,1
29597,4775,3354,1,1
29598,3354,4775,1,1
29599,4056,4115,2,1
29600,4115,4056,2,1
29601,3802,5029,1,1
29602,5029,3802,1,1
29603,264,4115,2,1
29604,4115,264,2,1
29605,4845,4115,3,1
29606,4115,4845,2,1
29607,4954,2587,3,1
29608,3378,3832,1,1
29609,3832,3378,1,1
29610,864,5030,1,1
29611,3354,4741,1,1
29612,3819,3743,1,1
29613,3743,3819,1,1
29614,5022,4115,1,1
29615,4115,5022,1,1
29616,2083,5030,1,1
29617,4466,5031,1,1
29618,4921,4303,1,1
29619,5031,4466,1,1
29620,4303,4921,1,1
29621,3203,2083,1,1
29622,2083,3203,1,1
29623,4230,2119,6,1
29624,3819,2083,1,1
29625,2083,3819,1,1
29626,4230,5032,1,1
29627,5032,4230,1,1
29628,5032,3743,1,1
29629,5032,5033,1,1
29630,5032,5034,2,1
29631,4741,2083,1,1
29632,4230,1113,5,1
29633,2083,4741,1,1
29634,5030,2083,5,1
29635,4045,2354,1,1
29636,2354,4045,1,1
29637,1685,4170,2,1
29638,1685,3759,1,1
29639,1998,3759,1,1
29640,4741,5022,-10,-1
29641,4741,1293,1,1
29642,4115,1505,3,1
29643,977,3637,2,1
29644,3637,190,2,1
29645,4279,5035,1,1
29646,5035,4279,1,1
29647,1603,5022,-10,-1
29648,4741,4921,1,1
29649,4921,4741,1,1
29650,4545,5009,1,1
29651,5009,4545,1,1
29652,1603,2819,-1,-1
29653,1275,4279,1,1
29654,1275,4092,1,1
29655,3696,5037,3,1
29656,5037,3696,1,1
29657,4749,1347,1,1
29658,26,5038,1,1
29659,5038,26,1,1
29660,2559,1310,1,1
29661,4878,4850,1,1
29662,4850,5005,1,1
29663,4850,5010,1,1
29664,4850,5027,1,1
29665,4850,4878,1,1
29666,4850,26,2,1
29667,2328,3802,2,1
29668,3802,2328,2,1
29669,4521,1786,2,1
29670,4427,3379,1,1
29671,1293,3250,5,1
29672,4954,5039,10,1
29673,5039,4954,10,1
29674,2328,5040,1,1
29675,5040,2328,1,1
29676,4921,3819,1,1
29677,3819,4921,1,1
29678,3751,3573,1,1
29679,3573,3751,1,1
29680,3573,4933,1,1
29681,4933,3573,1,1
29682,3649,4230,2,1
29683,4792,5002,4,1
29684,4471,4988,-10,-1
29685,5036,4988,10,1
29686,4988,5036,5,1
29687,2338,5036,-10,-1
29688,2338,4988,-10,-1
29689,4471,5036,-10,-1
29690,4807,3496,-5,-1
29691,3209,41,9,1
29692,26,5041,1,1
29693,26,5042,1,1
29694,26,5043,1,1
29695,26,5044,1,1
29696,4722,4840,1,1
29697,4092,3250,5,1
29698,2254,41,2,1
29699,4746,18,-10,-1
29700,4933,18,10,1
29701,4921,18,-10,-1
29702,4039,5045,1,1
29703,5045,4039,1,1
29704,2338,1293,1,1
29705,4792,4502,3,1
29706,2247,1769,3,1
29707,4230,4982,2,1
29708,26,2974,2,1
29709,4982,4230,2,1
29710,691,3470,2,1
29711,3470,691,2,1
29712,1873,5046,1,1
29713,5046,1873,1,1
29714,3674,2511,3,1
29715,4741,4619,1,1
29716,1689,1113,-2,-1
29717,4471,1113,-2,-1
29718,4279,5009,2,1
29719,5009,4279,2,1
29720,3356,3573,10,1
29721,3356,4698,7,1
29722,26,5047,1,1
29723,26,5048,1,1
29724,2511,3674,3,1
29725,4092,4845,1,1
29726,4845,4092,1,1
29727,4471,2605,-3,-1
29728,4206,5049,1,1
29729,5049,4206,1,1
29730,5050,4092,1,1
29731,5028,4092,2,1
29732,4545,4034,1,1
29733,4034,4545,2,1
29734,4427,5045,1,1
29735,5045,4427,1,1
29736,3523,41,10,1
29737,3638,4206,7,1
29738,864,5051,1,1
29739,5051,864,1,1
29740,4471,4798,-4,-1
29741,864,4798,-10,-1
29742,2182,1610,3,1
29743,4206,3638,6,1
29744,4466,5052,1,1
29745,5052,4466,1,1
29746,176,5049,1,1
29747,5049,176,1,1
29748,41,4741,5,1
29749,4741,273,1,1
29750,3391,4829,2,1
29751,4829,3391,2,1
29752,4850,5053,1,1
29753,2077,5054,-10,-1
29754,1521,3573,3,1
29755,3573,1521,3,1
29756,2077,5055,-10,-1
29757,2077,5056,-10,-1
29758,3379,5056,-10,-1
29759,4471,5054,-10,-1
29760,1764,5056,-9,-1
29761,2077,5057,-10,-1
29762,1764,5057,-10,-1
29763,273,4741,1,1
29764,2269,4504,1,1
29765,41,3523,3,1
29766,5053,4850,1,1
29767,4092,3573,4,1
29768,3573,4092,6,1
29769,4471,5059,-10,-1
29770,4604,3160,1,1
29771,4604,4279,7,1
29772,1521,1486,2,1
29773,321,1293,1,1
29774,4279,4604,7,1
29775,72,4116,-10,-1
29776,4741,5046,2,1
29777,5046,4741,2,1
29778,500,4741,1,1
29779,4807,1236,-10,-1
29780,1685,4092,5,1
29781,2338,5046,1,1
29782,4741,500,1,1
29783,4741,4792,2,1
29784,4792,4741,2,1
29785,2077,5060,-10,-1
29786,321,1236,-1,-1
29787,321,5060,-10,-1
29788,5046,4521,1,1
29789,3379,1786,1,1
29790,1293,3379,1,1
29791,2077,5061,-10,-1
29792,1474,3926,1,1
29793,4845,4741,3,1
29794,26,5062,1,1
29795,26,5063,1,1
29796,163,1902,-2,-1
29797,4092,1685,5,1
29798,5064,1310,5,1
29799,1998,5065,1,1
29800,3573,5046,1,1
29801,5046,3573,1,1
29802,4471,5066,-10,-1
29803,1998,5066,-10,-1
29804,1907,4933,1,1
29805,4933,1907,3,1
29806,4471,5067,-10,-1
29807,4471,5068,-10,-1
29808,4206,5069,10,1
29809,4807,4471,1,1
29810,3430,3759,10,1
29811,3430,5070,10,1
29812,5070,3430,10,1
29813,2204,5009,1,1
29814,5009,2204,1,1
29815,1998,5071,-10,-1
29816,1998,2898,-1,-1
29817,3802,5072,1,1
29818,5072,3802,1,1
29819,2077,5067,-10,-1
29820,2077,5068,-10,-1
29821,2077,5073,-10,-1
29822,2077,5074,-10,-1
29823,2077,5075,-10,-1
29824,2077,5077,-10,-1
29825,2077,5078,-10,-1
29826,2077,5071,-10,-1
29827,2077,5079,-10,-1
29828,2077,5080,-10,-1
29829,2077,5081,-10,-1
29830,2077,5066,-10,-1
29831,2077,5076,-10,-1
29832,2077,5023,-10,-1
29833,2077,5021,-10,-1
29834,2077,5014,-10,-1
29835,5063,4115,2,1
29836,4115,5063,1,1
29837,3826,5082,1,1
29838,5082,3826,5,1
29839,2077,5083,-10,-1
29840,5039,864,2,1
29841,2077,913,-1,-1
29842,497,153,5,1
29843,153,855,5,1
29844,1275,264,1,1
29845,264,1275,1,1
29846,977,3333,4,1
29847,2077,5084,-10,-1
29848,584,3638,2,1
29849,3453,1447,-1,-1
29850,3453,1430,-1,-1
29851,4521,5085,1,1
29852,5085,4521,1,1
29853,3453,1532,-1,-1
29854,1011,408,5,1
29855,1011,1697,5,1
29856,1011,5086,4,1
29857,5087,3631,1,1
29858,4741,4845,4,1
29859,1321,165,-10,-1
29860,1293,3728,3,1
29861,3728,4807,1,1
29862,4502,4427,1,1
29863,5082,3573,1,1
29864,4427,4502,1,1
29865,3573,5082,1,1
29866,2077,5088,-10,-1
29867,2077,5089,-10,-1
29868,4471,4444,1,1
29869,4444,5090,1,1
29870,4471,1998,1,1
29871,1998,4471,1,1
29872,4155,5091,1,1
29873,5091,4155,1,1
29874,4092,5092,-10,-1
29875,4092,307,-10,-1
29876,2077,5092,-10,-1
29877,3453,165,-2,-1
29878,2580,165,-3,-1
29879,4437,165,-2,-1
29880,3573,5093,1,1
29881,4122,165,-3,-1
29882,4850,3341,2,1
29883,3453,1321,2,1
29884,3453,0,2,1
29885,3453,1907,1,1
29886,1521,1998,4,1
29887,1998,1521,4,1
29888,1907,165,-10,-1
29889,4502,4792,2,1
29890,4604,4427,2,1
29891,3826,4115,1,1
29892,4115,3826,1,1
29893,506,5094,1,1
29894,5094,506,1,1
29895,4427,4604,2,1
29896,1310,960,-3,-1
29897,4471,3453,2,1
29898,5095,2349,-10,-1
29899,4471,2486,-1,-1
29900,2185,2486,-1,-1
29901,4471,5096,-10,-1
29902,2185,5096,-10,-1
29903,4471,0,2,1
29904,2077,5097,-10,-1
29905,2077,5096,-10,-1
29906,2077,5098,-10,-1
29907,5093,5099,1,1
29908,5099,5093,1,1
29909,4933,2185,1,1
29910,2185,4933,1,1
29911,4748,4933,1,1
29912,4092,165,-10,-1
29913,4502,4155,1,1
29914,5093,4748,1,1
29915,4748,5093,1,1
29916,4423,5101,1,1
29917,5101,4423,1,1
29918,1310,4829,2,1
29919,5093,5102,1,1
29920,5102,5093,1,1
29921,4807,1876,-1,-1
29922,2077,5103,-10,-1
29923,5100,5104,1,1
29924,5104,5100,1,1
29925,5100,5105,1,1
29926,4471,5100,-10,-1
29927,4471,5104,-10,-1
29928,4471,5105,-10,-1
29929,5105,5100,1,1
29930,5105,5104,1,1
29931,5104,5105,1,1
29932,4423,2479,1,1
29933,5105,4471,-10,-1
29934,5105,5106,-10,-1
29935,5100,5106,-10,-1
29936,5104,5106,-10,-1
29937,4471,4598,-10,-1
29938,2354,4779,1,1
29939,4471,4658,-10,-1
29940,5106,5105,-10,-1
29941,5100,1998,-10,-1
29942,5106,5100,-10,-1
29943,5100,4471,-10,-1
29944,5100,4807,-10,-1
29945,5104,4807,-10,-1
29946,5104,4471,-10,-1
29947,5104,1998,-10,-1
29948,5105,1998,-10,-1
29949,5105,3643,-10,-1
29950,5104,3643,-10,-1
29951,5100,3643,-10,-1
29952,5100,4092,-10,-1
29953,5106,5104,-10,-1
29954,5104,4092,-10,-1
29955,5105,4092,-10,-1
29956,5105,1907,-10,-1
29957,5104,1907,-10,-1
29958,5100,1907,-10,-1
29959,4471,5107,-10,-1
29960,5100,5107,10,1
29961,5107,1907,-10,-1
29962,5107,4092,-10,-1
29963,5107,3643,-10,-1
29964,5107,1998,-10,-1
29965,5107,4471,-10,-1
29966,5107,4807,-10,-1
29967,4471,5108,-10,-1
29968,5107,5108,10,1
29969,5108,4471,-10,-1
29970,5108,1998,-10,-1
29971,5108,3643,-10,-1
29972,5108,4092,-10,-1
29973,5108,1907,-10,-1
29974,4471,5109,-10,-1
29975,5108,5109,10,1
29976,5109,4471,-10,-1
29977,5109,1998,-10,-1
29978,5109,3643,-10,-1
29979,5109,4092,-10,-1
29980,5109,1907,-10,-1
29981,4471,5110,-10,-1
29982,5109,5110,10,1
29983,1998,5107,-10,-1
29984,5110,4471,-10,-1
29985,1998,5108,-10,-1
29986,5110,1998,-10,-1
29987,5110,3643,-10,-1
29988,1998,5109,-10,-1
29989,5110,4092,-10,-1
29990,5110,1907,-10,-1
29991,1998,5110,-10,-1
29992,4471,5111,-10,-1
29993,5100,5111,10,1
29994,1998,5100,-10,-1
29995,1998,5111,-10,-1
29996,4471,5112,-10,-1
29997,1998,5112,-10,-1
29998,1998,5104,-10,-1
29999,1998,5105,-10,-1
30000,4471,5113,1,1
30001,4092,5113,1,1
30002,1998,5113,-10,-1
30003,5093,5100,-10,-1
30004,2077,5100,-10,-1
30005,2077,5104,-10,-1
30006,2077,5105,-10,-1
30007,2077,5107,-10,-1
30008,2077,5108,-10,-1
30009,2077,5109,-10,-1
30010,2077,5110,-10,-1
30011,4423,5051,2,1
30012,5051,4423,2,1
30013,0,4092,1,1
30014,4092,0,1,1
30015,4092,4115,3,1
30016,4115,4092,4,1
30017,2077,5111,-10,-1
30018,2077,5112,-10,-1
30019,0,4471,1,1
30020,4444,3649,1,1
30021,4471,2432,-1,-1
30022,4115,2884,3,1
30023,3453,5114,-10,-1
30024,4092,5115,1,1
30025,5115,4092,1,1
30026,2077,5114,-10,-1
30027,2077,5116,-10,-1
30028,1951,26,2,1
30029,4999,26,2,1
30030,2016,4092,4,1
30031,5093,5053,1,1
30032,5053,5093,1,1
30033,510,1521,1,1
30034,4448,5093,-10,-1
30035,1334,3667,-10,-1
30036,4741,3032,3,1
30037,3032,4741,3,1
30038,4092,3536,-1,-1
30039,4092,1306,-10,-1
30040,3649,4092,3,1
30041,2077,5117,-10,-1
30042,4092,5099,-10,-1
30043,4092,4891,-10,-1
30044,26,5118,1,1
30045,5118,26,1,1
30046,4092,2535,-10,-1
30047,5053,3275,1,1
30048,3275,5053,1,1
30049,4092,5119,1,1
30050,5119,4092,10,1
30051,510,2974,1,1
30052,2974,510,1,1
30053,2338,510,1,1
30054,3508,240,1,1
30055,240,3508,1,1
30056,5082,240,2,1
30057,240,5082,2,1
30058,5102,5120,1,1
30059,5120,5102,2,1
30060,2592,5121,-10,-1
30061,4230,2182,3,1
30062,2182,4230,5,1
30063,4901,4453,1,1
30064,3674,5025,-2,-1
30065,4274,4092,5,1
30066,4092,4274,5,1
30067,1998,3126,-1,-1
30068,4206,3555,2,1
30069,3555,4206,3,1
30070,5102,5122,1,1
30071,5122,5123,1,1
30072,5123,5122,1,1
30073,2077,5122,-2,-1
30074,2077,5123,-2,-1
30075,1764,5102,-10,-1
30076,1764,5122,-10,-1
30077,1764,5123,-10,-1
30078,2580,1848,1,1
30079,5124,3032,1,1
30080,3826,5125,1,1
30081,5125,3826,1,1
30082,4604,5126,1,1
30083,5126,4604,1,1
30084,5126,5102,-10,-1
30085,26,5127,-1,-1
30086,2077,5129,-10,-1
30087,2077,5130,-10,-1
30088,4274,30,1,1
30089,30,4274,1,1
30090,4092,2876,6,1
30091,1685,1786,3,1
30092,3751,4984,1,1
30093,4984,3751,1,1
30094,4206,4984,-10,-1
30095,3160,3040,1,1
30096,3040,3160,1,1
30097,4936,3040,2,1
30098,5046,4559,1,1
30099,4559,5046,1,1
30100,2328,5131,1,1
30101,4689,1848,1,1
30102,1848,4689,1,1
30103,5124,4748,1,1
30104,2077,5132,-10,-1
30105,4748,5133,1,1
30106,5133,4748,1,1
30107,4092,5133,-1,-1
30108,3728,1293,1,1
30109,5022,4748,-10,-1
30110,4092,5022,-10,-1
30111,4219,2381,1,1
30112,2077,5022,-2,-1
30113,2381,4219,2,1
30114,2328,4092,2,1
30115,4092,2328,1,1
30116,4092,736,-10,-1
30117,5135,2884,1,1
30118,2884,5135,1,1
30119,5135,5124,-10,-1
30120,30,1685,1,1
30121,1685,30,1,1
30122,4092,5124,-10,-1
30123,1764,5124,-10,-1
30124,3754,5124,-10,-1
30125,4748,5124,-1,-1
30126,4748,4219,1,1
30127,4219,4748,1,1
30128,2077,5137,-10,-1
30129,4502,5046,1,1
30130,5046,4502,1,1
30131,1998,3456,-1,-1
30132,4748,1764,1,1
30133,1764,4748,1,1
30134,5135,5138,1,1
30135,5138,5135,1,1
30136,5138,3040,1,1
30137,3040,5138,1,1
30138,5138,3910,1,1
30139,3910,5138,1,1
30140,5120,5135,-10,-1
30141,5120,1998,-10,-1
30142,2077,5099,-2,-1
30143,2077,5102,-2,-1
30144,2077,5120,-2,-1
30145,2077,5124,-2,-1
30146,2077,5139,-2,-1
30147,864,5099,-2,-1
30148,864,5102,-2,-1
30149,864,5120,-2,-1
30150,864,5124,-2,-1
30151,2077,5140,-2,-1
30152,5141,3379,10,1
30153,3032,5124,-1,-1
30154,3379,5141,1,1
30155,5142,3670,1,1
30156,5138,3826,1,1
30157,3826,5138,1,1
30158,5138,4115,1,1
30159,4115,5138,1,1
30160,1907,288,7,1
30161,2077,5138,-2,-1
30162,3819,5138,1,1
30163,4092,5138,-10,-1
30164,4206,2257,1,1
30165,5135,2974,1,1
30166,2974,5135,1,1
30167,4521,5135,1,1
30168,5135,4521,1,1
30169,4279,4521,1,1
30170,4521,4279,1,1
30171,2974,5143,1,1
30172,5143,2974,1,1
30173,5142,5144,10,1
30174,5142,5145,-10,-1
30175,5144,5146,10,1
30176,5146,5144,10,1
30177,5145,5142,-10,-1
30178,5145,5144,-10,-1
30179,5145,5146,-10,-1
30180,5146,5147,10,1
30181,2077,5146,-2,-1
30182,2077,5147,-2,-1
30183,4471,5146,-10,-1
30184,2077,5144,-2,-1
30185,4471,5144,-10,-1
30186,4471,5147,-10,-1
30187,2077,5142,-2,-1
30188,5134,5148,1,1
30189,5148,5134,1,1
30190,4312,5149,1,1
30191,5149,4312,1,1
30192,2077,5150,-1,-1
30193,4933,5149,1,1
30194,5149,4933,1,1
30195,4748,5149,1,1
30196,5149,4748,1,1
30197,24,3040,1,1
30198,3040,24,1,1
30199,3040,1293,2,1
30200,1907,1687,-1,-1
30201,4748,5151,1,1
30202,5151,4748,1,1
30203,3759,1293,-1,-1
30204,4933,5152,1,1
30205,26,5136,1,1
30206,26,5154,1,1
30207,26,5155,1,1
30208,5149,5153,5,1
30209,5153,5149,5,1
30210,3555,4115,4,1
30211,4115,3555,3,1
30212,240,4413,1,1
30213,2587,3754,-1,-1
30214,4933,4168,-1,-1
30215,4413,240,1,1
30216,4936,5156,1,1
30217,4936,5157,1,1
30218,5156,4936,1,1
30219,5156,5157,1,1
30220,5156,4092,1,1
30221,5157,5156,1,1
30222,5157,4936,1,1
30223,5152,4933,1,1
30224,4275,4248,7,1
30225,4206,4284,7,1
30226,4155,4502,-10,-1
30227,5152,5158,1,1
30228,5158,5152,1,1
30229,3555,864,2,1
30230,864,3555,1,1
30231,4792,4933,3,1
30232,4933,4792,2,1
30233,4465,240,1,1
30234,240,4465,1,1
30235,2328,5159,1,1
30236,2077,4545,1,1
30237,1998,5152,-1,-1
30238,5155,26,1,1
30239,1283,5158,1,1
30240,5158,1283,1,1
30241,4604,1011,1,1
30242,584,3379,1,1
30243,584,1764,2,1
30244,3573,2062,2,1
30245,1011,4604,2,1
30246,5134,5158,3,1
30247,5158,5134,3,1
30248,1275,4115,1,1
30249,3573,4413,1,1
30250,4413,3573,1,1
30251,4933,4748,1,1
30252,4206,4933,1,1
30253,3638,1756,5,1
30254,4206,4748,1,1
30255,4748,4206,1,1
30256,4933,4206,2,1
30257,4473,240,2,1
30258,240,4473,1,1
30259,4748,240,1,1
30260,240,4748,1,1
30261,4560,4437,1,1
30262,4437,4560,1,1
30263,240,2938,1,1
30264,3573,2938,1,1
30265,2938,240,1,1
30266,5134,26,1,1
30267,864,4115,5,1
30268,2254,3379,1,1
30269,5141,2254,1,1
30270,306,5134,1,1
30271,4219,4092,10,1
30272,4845,4619,-1,-1
30273,240,5161,1,1
30274,4933,240,1,1
30275,240,4933,1,1
30276,4833,4039,1,1
30277,4039,4833,1,1
30278,3623,240,2,1
30279,4206,240,1,1
30280,240,4206,1,1
30281,240,4746,1,1
30282,4746,240,1,1
30283,3649,3372,1,1
30284,4115,3470,2,1
30285,3470,4115,2,1
30286,5134,5162,1,1
30287,5162,5134,1,1
30288,5134,306,1,1
30289,26,5143,1,1
30290,26,1719,1,1
30291,26,5163,1,1
30292,5162,4466,1,1
30293,5010,5134,2,1
30294,5134,5010,3,1
30295,3580,3470,1,1
30296,3470,3580,1,1
30297,4230,5128,3,1
30298,4039,2269,1,1
30299,2269,4039,1,1
30300,5050,5028,5,1
30301,5028,5050,2,1
30302,4051,4413,1,1
30303,4413,4051,1,1
30304,864,1521,6,1
30305,1344,2247,1,1
30306,2254,5164,1,1
30307,2580,5165,1,1
30308,5164,2254,1,1
30309,5165,2580,1,1
30310,4833,4115,1,1
30311,4115,4833,1,1
30312,428,5162,1,1
30313,5162,428,1,1
30314,3910,3643,1,1
30315,3643,3910,1,1
30316,3832,584,1,1
30317,584,3832,1,1
30318,1839,864,1,1
30319,864,1839,1,1
30320,4413,4933,2,1
30321,4933,4413,2,1
30322,4465,864,4,1
30323,5158,3658,-1,-1
30324,1459,2255,1,1
30325,2255,1459,1,1
30326,4206,4758,1,1
30327,4758,4206,3,1
30328,3819,4851,2,1
30329,4851,3819,2,1
30330,1321,120,1,1
30331,5135,5119,1,1
30332,2876,4092,8,1
30333,2077,664,-2,-1
30334,10,664,-2,-1
30335,66,5167,1,1
30336,5167,66,1,1
30337,3470,4741,4,1
30338,4741,5082,1,1
30339,5082,4741,1,1
30340,2264,1995,1,1
30341,2264,4677,1,1
30342,2264,5168,1,1
30343,3759,3819,10,1
30344,4741,5135,1,1
30345,5135,4741,1,1
30346,2077,5169,-2,-1
30347,4962,5134,2,1
30348,5134,4962,2,1
30349,3032,5170,1,1
30350,5141,3728,3,1
30351,2580,5171,1,1
30352,4473,5053,1,1
30353,5053,4473,1,1
30354,5058,3802,3,1
30355,3802,5058,3,1
30356,3802,5131,1,1
30357,5131,3802,1,1
30358,5131,2328,1,1
30359,429,3623,1,1
30360,3623,429,1,1
30361,4933,5134,-1,-1
30362,1995,2264,1,1
30363,4092,35,1,1
30364,35,4092,1,1
30365,35,5164,1,1
30366,5164,35,1,1
30367,4092,5131,2,1
30368,5131,4092,2,1
30369,2580,5131,1,1
30370,5131,3349,1,1
30371,3349,5131,1,1
30372,4748,4741,1,1
30373,4741,4748,1,1
30374,4741,3555,1,1
30375,3555,4741,1,1
30376,26,5172,1,1
30377,1873,2938,1,1
30378,864,3623,1,1
30379,3623,864,1,1
30380,4741,3832,1,1
30381,3832,4741,1,1
30382,4741,664,-2,-1
30383,4741,4115,1,1
30384,4115,4741,1,1
30385,2338,5173,1,1
30386,4230,5125,2,1
30387,5172,26,5,1
30388,2938,1873,1,1
30389,510,4741,1,1
30390,4741,510,1,1
30391,4741,4604,8,1
30392,4466,5162,1,1
30393,4466,5174,1,1
30394,1998,5175,1,1
30395,5175,1998,1,1
30396,4741,2570,2,1
30397,2570,4741,2,1
30398,864,977,6,1
30399,2077,5176,-2,-1
30400,4092,5175,1,1
30401,2077,1541,1,1
30402,4115,3125,3,1
30403,5177,3924,1,1
30404,3203,977,6,1
30405,4115,2843,1,1
30406,2778,5178,1,1
30407,506,1804,1,1
30408,5010,35,3,1
30409,35,5010,3,1
30410,2185,4115,1,1
30411,4115,2185,1,1
30412,4604,1685,6,1
30413,4604,4741,7,1
30414,406,4115,1,1
30415,4115,406,1,1
30416,5135,4604,1,1
30417,4604,5135,1,1
30418,4235,4792,8,1
30419,3573,5048,1,1
30420,5048,3573,1,1
30421,5135,4115,3,1
30422,4741,4503,1,1
30423,4933,4503,2,1
30424,2338,4741,1,1
30425,4115,5135,1,1
30426,2338,2269,1,1
30427,4933,5048,-2,-1
30428,4758,977,2,1
30429,977,4758,1,1
30430,584,5134,1,1
30431,2953,3700,-10,-1
30432,5134,584,1,1
30433,2349,5095,-10,-1
30434,4473,26,2,1
30435,2077,5179,-2,-1
30436,2337,3700,-10,-1
30437,4092,3700,-10,-1
30438,4092,3439,-1,-1
30439,5175,4092,1,1
30440,4092,108,1,1
30441,108,4092,1,1
30442,4279,4502,1,1
30443,4206,4115,7,1
30444,4115,4206,5,1
30445,4092,4502,-1,-1
30446,2062,4502,1,1
30447,5173,2338,1,1
30448,4444,4471,2,1
30449,26,5134,1,1
30450,26,5180,1,1
30451,26,5181,1,1
30452,2077,5182,-2,-1
30453,4741,2587,4,1
30454,2587,4741,4,1
30455,3378,4502,-10,-1
30456,3728,5135,1,1
30457,5135,3728,1,1
30458,2077,5183,-1,-1
30459,2256,3924,2,1
30460,3924,2256,2,1
30461,3924,2327,2,1
30462,3819,3160,1,1
30463,3160,3819,1,1
30464,3924,5177,2,1
30465,5173,3728,1,1
30466,3728,5173,1,1
30467,4684,5173,1,1
30468,5173,4684,1,1
30469,5010,4741,1,1
30470,4741,5010,1,1
30471,2269,1521,5,1
30472,4039,3819,1,1
30473,3819,4039,1,1
30474,176,3580,1,1
30475,5175,5184,1,1
30476,5184,5175,1,1
30477,3649,864,2,1
30478,5168,2264,1,1
30479,1685,4604,3,1
30480,4092,5185,1,1
30481,5185,4092,1,1
30482,4092,3523,1,1
30483,4545,5186,1,1
30484,5186,4545,1,1
30485,3705,4741,1,1
30486,4741,3705,1,1
30487,1465,510,1,1
30488,510,1465,1,1
30489,2077,5187,-2,-1
30490,4741,176,2,1
30491,176,4741,2,1
30492,4741,3160,1,1
30493,3160,4741,1,1
30494,4689,4182,1,1
30495,4230,5188,1,1
30496,5188,4230,1,1
30497,1773,977,3,1
30498,3649,5189,1,1
30499,5189,3649,1,1
30500,4092,4559,1,1
30501,4741,3470,6,1
30502,4741,3523,5,1
30503,3523,4741,5,1
30504,2778,1685,1,1
30505,1685,2778,1,1
30506,4741,3378,2,1
30507,3378,4741,1,1
30508,3638,5190,10,1
30509,5190,3638,10,1
30510,4741,4465,1,1
30511,4465,4741,1,1
30512,1907,3911,-1,-1
30513,4746,5191,-10,-1
30514,4746,5192,1,1
30515,5192,4746,1,1
30516,3379,1541,1,1
30517,947,2327,10,1
30518,1541,3379,1,1
30519,2077,5194,-2,-1
30520,2062,1965,1,1
30521,1965,2062,1,1
30522,4668,5194,-2,-1
30523,2077,5195,-2,-1
30524,2077,5191,-2,-1
30525,5192,5196,1,1
30526,5196,5192,1,1
30527,2077,5197,-2,-1
30528,2256,5193,5,1
30529,5193,2256,5,1
30530,2247,3733,1,1
30531,4115,3248,2,1
30532,2062,4604,2,1
30533,4230,5198,1,1
30534,4559,5199,1,1
30535,5199,4559,1,1
30536,26,5200,1,1
30537,5198,4230,1,1
30538,2077,5201,-2,-1
30539,4741,3826,1,1
30540,3826,4741,1,1
30541,5192,5135,1,1
30542,5135,5192,1,1
30543,5135,5202,1,1
30544,5202,5135,2,1
30545,4206,5203,5,1
30546,3032,5203,8,1
30547,4471,1624,1,1
30548,4183,3910,1,1
30549,4833,5204,1,1
30550,5204,3910,1,1
30551,5204,4833,1,1
30552,3643,5205,10,1
30553,2016,691,1,1
30554,691,2016,7,1
30555,3910,5206,-5,-1
30556,4423,1892,2,1
30557,1892,4423,2,1
30558,5162,5192,4,1
30559,5192,5162,4,1
30560,4741,5203,3,1
30561,5203,4206,5,1
30562,3379,1804,1,1
30563,2077,5207,-2,-1
30564,4235,2083,1,1
30565,2083,4235,1,1
30566,2083,5162,1,1
30567,5162,2083,1,1
30568,4206,1786,5,1
30569,5041,26,5,1
30570,2247,4480,2,1
30571,4480,2247,5,1
30572,3819,5010,2,1
