,source,target,weight
24807,3838,2354,1
24808,786,740,3
24809,3680,1277,10
24810,2942,2587,5
24811,1310,567,1
24812,84,1160,2
24813,1428,3275,1
24814,3335,3668,1
24815,716,759,1
24816,310,307,3
24817,4569,3958,1
24818,1981,3046,4
24819,2023,3075,3
24820,2538,2890,1
24821,841,863,3
24822,2663,1981,1
24823,2587,3371,1
24824,2020,3713,-10
24825,2778,3156,1
24826,26,3144,1
24827,3227,26,2
24828,2778,2839,-1
24829,2738,2702,1
24830,594,618,1
24831,2632,2602,1
24832,302,2446,-10
24833,343,1061,3
24834,3680,3710,-10
24835,1800,2335,1
24836,1472,26,5
24837,1293,1512,4
24838,1853,2274,1
24839,977,3076,4
24840,996,1228,2
24841,2218,2130,1
24842,4578,4585,1
24843,1303,1338,1
24844,2016,2587,8
24845,551,545,1
24846,4832,4396,1
24847,1486,1310,1
24848,143,110,1
24849,5858,3523,1
24850,2295,1163,2
24851,3659,1628,1
24852,2338,3477,-10
24853,1697,323,3
24854,1087,10,2
24855,1859,3668,-10
24856,5467,5433,2
24857,3275,4171,1
24858,2338,2150,2
24859,21,343,2
24860,1503,1524,1
24861,4375,3503,1
24862,2884,1492,1
24863,1567,1435,1
24864,3356,4521,1
24865,2125,2208,1
24866,3659,3691,1
24867,2077,4980,-5
24868,1853,453,1
24869,26,4375,3
24870,3201,3170,1
24871,864,4502,1
24872,4521,3751,2
24873,2182,4528,5
24874,1907,4238,1
24875,2247,2554,2
24876,3168,3170,1
24877,1275,482,1
24878,4191,3838,1
24879,1521,385,2
24880,4027,4231,1
24881,3819,1293,2
24882,500,691,5
24883,3093,1981,3
24884,378,650,1
24885,127,141,1
24886,0,5,8
24887,4604,3751,2
24888,3910,4604,3
24889,1712,1344,-2
24890,594,2393,1
24891,3848,4373,1
24892,2839,3580,-1
24893,4484,4604,2
24894,977,3493,1
24895,2819,222,-1
24896,264,4018,3
24897,3714,4577,-10
24898,10,2500,1
24899,11,70,2
24900,2218,347,-3
24901,4560,4092,1
24902,1907,2854,1
24903,98,4190,-10
24904,5164,2254,1
24905,3638,977,6
24906,2146,18,1
24907,1981,2442,4
24908,3164,1870,1
24909,209,45,1
24910,3660,3322,1
24911,138,1902,2
24912,2953,3690,1
24913,2635,26,1
24914,1647,1324,1
24915,1764,1420,1
24916,106,738,7
24917,3470,4170,1
24918,258,259,1
24919,453,377,5
24920,3593,3676,1
24921,2247,4681,2
24922,103,3759,2
24923,381,0,2
24924,2146,5388,-5
24925,26,1462,1
24926,6,425,3
24927,2338,26,9
24928,5562,3751,1
24929,2587,3432,3
24930,1756,864,1
24931,1522,858,1
24932,1344,1361,1
24933,2026,2910,1
24934,5105,1998,-10
24935,10,1840,1
24936,749,444,1
24937,1981,1011,1
24938,1532,1522,4
24939,1121,734,1
24940,2267,4171,1
24941,1163,1685,1
24942,2423,2433,1
24943,24,176,1
24944,1853,2295,2
24945,1078,1024,10
24946,2941,4092,2
24947,1706,1719,2
24948,3712,4564,-10
24949,1859,2071,5
24950,284,163,1
24951,2338,3752,1
24952,5439,5378,1
24953,584,18,4
24954,3391,4429,-1
24955,1794,1947,2
24956,4092,3995,-10
24957,685,839,3
24958,3032,1993,1
24959,230,1002,2
24960,3062,2592,1
24961,2037,2041,-1
24962,1486,4171,1
24963,4586,4611,1
24964,3607,1877,1
24965,2037,1500,5
24966,3062,3557,1
24967,4015,1204,3
24968,2146,5411,2
24969,2885,2338,1
24970,1981,3129,2
24971,632,557,1
24972,2939,2273,1
24973,2079,1310,10
24974,1444,1513,1
24975,721,379,1
24976,2107,1500,2
24977,4471,5111,-10
24978,195,132,1
24979,3170,3201,1
24980,2843,1764,1
24981,4185,3838,1
24982,1157,422,1
24983,2020,2297,1
24984,1594,2020,1
24985,4465,2884,1
24986,1839,2247,1
24987,5834,5831,10
24988,3503,3529,1
24989,1249,1157,1
24990,3643,10,1
24991,3718,4594,-10
24992,1015,967,2
24993,3495,3477,8
24994,2520,2512,2
24995,1643,2570,1
24996,1786,1998,1
24997,5660,4430,1
24998,75,79,1
24999,864,841,1
25000,3910,4559,1
25001,3185,2002,2
25002,1293,3224,-10
25003,3910,5156,1
25004,2269,4431,2
25005,761,593,1
25006,2587,3510,4
25007,375,2264,1
25008,2819,821,-1
25009,3736,4162,5
25010,3322,2592,3
25011,5,1290,-10
25012,114,163,1
25013,2577,1764,-10
25014,4194,4316,1
25015,2112,1144,1
25016,3564,86,2
25017,1567,2023,1
25018,2245,1341,-10
25019,3248,1853,1
25020,5825,5827,5
25021,0,86,1
25022,2627,1500,10
25023,4502,3378,1
25024,1999,0,1
25025,4328,4039,1
25026,1418,600,3
25027,741,230,1
25028,24,6,2
25029,2354,2707,1
25030,26,40,2
25031,3378,5691,-1
25032,3378,1521,2
25033,3638,584,1
25034,5429,5701,-1
25035,4206,3160,1
25036,1522,1544,1
25037,1011,139,1
25038,2602,244,4
25039,2077,264,2
25040,922,1266,1
25041,1344,1503,1
25042,21,35,1
25043,1204,1698,1
25044,428,482,3
25045,2247,2870,1
25046,26,4396,1
25047,4775,3378,2
25048,2765,3646,2
25049,1981,2739,3
25050,269,1310,2
25051,4427,5778,1
25052,2020,2048,-10
25053,4413,4206,2
25054,5433,4206,2
25055,1902,2021,1
25056,3898,1698,-1
25057,841,425,3
25058,2077,3046,1
25059,1769,4643,-10
25060,3751,3776,1
25061,815,3106,5
25062,26,5720,1
25063,60,49,2
25064,5028,4092,2
25065,946,449,4
25066,3748,2587,1
25067,2953,3575,5
25068,2247,163,1
25069,506,1505,2
25070,3910,5135,3
25071,3938,3523,5
25072,3247,3260,2
25073,2214,2669,1
25074,1764,4219,2
25075,4749,1347,1
25076,2587,3413,1
25077,111,1571,5
25078,26,4135,2
25079,35,2204,1
25080,4829,1310,2
25081,4296,2338,-10
25082,2720,4281,1
25083,13,335,2
25084,2214,3139,1
25085,3032,3799,1
25086,916,791,2
25087,529,1118,1
25088,3850,2354,1
25089,5325,5158,1
25090,1907,3576,1
25091,506,2483,1
25092,2117,3145,1
25093,1469,4768,1
25094,1551,1512,2
25095,1293,2839,2
25096,985,701,1
25097,75,495,5
25098,0,1853,1
25099,526,525,1
25100,2328,2313,3
25101,1998,5814,1
25102,2699,21,-1
25103,1522,1531,2
25104,81,55,2
25105,791,831,3
25106,264,888,1
25107,4248,2214,1
25108,26,1583,1
25109,452,1060,1
25110,4123,1310,5
25111,1840,216,1
25112,1764,2484,2
25113,3150,3580,6
25114,4027,4194,1
25115,1786,302,1
25116,4444,5748,-10
25117,0,1756,1
25118,1853,1981,-1
25119,4865,5854,1
25120,426,3,1
25121,4115,3452,1
25122,1827,1846,1
25123,3593,3629,1
25124,285,188,1
25125,3751,3275,2
25126,1721,1341,1
25127,4121,2020,1
25128,98,163,2
25129,2876,977,1
25130,3566,4183,1
25131,5366,5372,1
25132,5427,1624,2
25133,428,1181,3
25134,2672,2675,1
25135,3819,4641,1
25136,1594,497,1
25137,1764,264,2
25138,1585,1584,1
25139,5134,4559,1
25140,86,4973,3
25141,2819,1281,-1
25142,1764,5465,1
25143,1304,1121,1
25144,4027,4092,10
25145,2984,2587,3
25146,5839,1998,10
25147,5702,505,1
25148,478,490,1
25149,264,1631,4
25150,2100,2072,1
25151,1540,1580,3
25152,2878,2266,1
25153,108,1254,1
25154,0,2048,-10
25155,1452,1434,1
25156,3623,4269,1
25157,3953,3898,1
25158,4253,1723,-10
25159,3659,3975,1
25160,4092,3565,1
25161,589,232,1
25162,4206,1870,1
25163,2204,5009,1
25164,0,1160,8
25165,3422,2247,2
25166,5498,4206,10
25167,5419,0,1
25168,56,94,1
25169,1981,2077,8
25170,2320,1624,5
25171,2587,3949,1
25172,2580,2732,1
25173,1512,186,1
25174,30,5850,2
25175,1840,10,1
25176,255,216,3
25177,5141,3379,10
25178,2380,2377,5
25179,1541,1865,1
25180,2062,3325,1
25181,2775,1907,1
25182,506,4916,1
25183,3841,5620,-5
25184,1221,1157,1
25185,6,1012,5
25186,2606,2599,1
25187,1907,1850,2
25188,864,1769,2
25189,1998,5110,-10
25190,26,5519,1
25191,4748,240,1
25192,4518,2587,1
25193,593,45,1
25194,3806,2328,1
25195,2587,2702,1
25196,1764,4162,1
25197,172,163,1
25198,2178,2037,1
25199,2077,5283,-1
25200,5532,2117,2
25201,4123,5828,3
25202,3,497,1
25203,864,4518,1
25204,2354,2545,2
25205,3921,3946,1
25206,79,6,1
25207,5505,3910,1
25208,30,1176,1
25209,3602,3378,10
25210,5327,5273,1
25211,1507,4461,1
25212,2254,3743,1
25213,5265,5266,1
25214,313,428,1
25215,3719,4571,-10
25216,4096,2570,1
25217,2007,2020,1
25218,2778,321,1
25219,32,278,1
25220,2044,163,1
25221,3712,4586,-10
25222,3926,3659,1
25223,26,5743,1
25224,506,3958,-5
25225,243,378,2
25226,1769,10,1
25227,0,527,1
25228,888,1268,1
25229,10,0,8
25230,3738,2778,1
25231,497,269,2
25232,2587,3317,9
25233,2166,1410,2
25234,3623,4672,1
25235,1718,2096,7
25236,1756,2884,1
25237,5134,5603,10
25238,365,537,2
25239,1204,1718,2
25240,1226,506,10
25241,147,103,1
25242,4299,3497,2
25243,1216,688,3
25244,4672,3819,2
25245,3958,2884,2
25246,117,18,1
25247,1276,10,3
25248,56,268,1
25249,4586,4593,1
25250,2942,1786,1
25251,1541,1444,1
25252,2141,2288,1
25253,2276,3164,1
25254,1524,1525,2
25255,4027,1293,-10
25256,664,1705,1
25257,1250,1236,10
25258,321,2602,1
25259,2570,1786,2
25260,1893,1764,1
25261,76,30,1
25262,2420,4092,1
25263,2670,1853,1
25264,2020,2480,-10
25265,1998,2996,1
25266,240,1450,1
25267,4806,4477,-10
25268,2127,4092,1
25269,4200,4027,2
25270,530,1172,1
25271,2433,1983,2
25272,2898,3738,1
25273,2032,2248,2
25274,4916,506,1
25275,1814,1204,1
25276,2002,2169,2
25277,4437,3191,5
25278,791,893,3
25279,444,480,1
25280,2071,2020,2
25281,1040,1037,2
25282,5134,3379,2
25283,3515,3511,1
25284,3800,3832,2
25285,3002,1907,3
25286,4423,4443,-10
25287,5804,26,1
25288,4604,3638,3
25289,4997,4921,1
25290,3564,98,-1
25291,3521,2570,2
25292,5831,4123,3
25293,2046,1240,2
25294,3,791,-10
25295,3715,4578,-10
25296,4092,4845,1
25297,2584,1764,1
25298,1474,1853,3
25299,1542,1522,1
25300,4511,2884,2
25301,6,44,6
25302,3100,4801,1
25303,537,844,2
25304,3191,5658,4
25305,1401,853,2
25306,2953,4983,1
25307,3917,2916,1
25308,4298,10,1
25309,3751,5660,1
25310,1500,1907,-10
25311,1764,2879,1
25312,5797,26,1
25313,1677,1422,1
25314,1585,1890,1
25315,1070,776,1
25316,1764,30,1
25317,2077,5249,-1
25318,5105,5100,1
25319,3841,864,-3
25320,4741,4427,2
25321,3394,2953,1
25322,3712,4593,-10
25323,26,4423,1
25324,499,1511,1
25325,1631,1276,1
25326,41,4741,5
25327,457,343,1
25328,3631,5760,1
25329,2587,4430,3
25330,441,2247,3
25331,4933,4792,2
25332,1568,3470,1
25333,1541,1522,3
25334,4299,1344,-2
25335,5582,5635,5
25336,3647,4194,-10
25337,21,98,1
25338,4471,4873,1
25339,1151,1152,1
25340,1521,1486,2
25341,5512,2949,1
25342,3564,5703,1
25343,4443,4643,1
25344,829,1344,-2
25345,4335,3898,4
25346,1098,1099,10
25347,669,1102,-1
25348,3331,4202,1
25349,1891,864,2
25350,3427,4092,1
25351,1230,3227,1
25352,3573,5046,1
25353,618,54,1
25354,3826,3619,1
25355,1592,538,1
25356,2939,2535,1
25357,2669,2698,2
25358,610,1,2
25359,1276,2183,2
25360,5429,4768,1
25361,62,30,1
25362,3659,3046,1
25363,487,17,2
25364,864,425,1
25365,3659,1853,1
25366,2682,2620,10
25367,4569,1293,10
25368,5134,506,1
25369,5185,4092,1
25370,3727,26,1
25371,2707,2915,1
25372,4354,3275,1
25373,1324,781,1
25374,1222,497,2
25375,1764,1908,3
25376,3170,2077,1
25377,264,6,2
25378,2876,5413,1
25379,347,353,2
25380,3196,1981,1
25381,4316,4559,1
25382,4131,2347,1
25383,451,264,1
25384,1276,1012,1
25385,5387,5378,2
25386,884,183,1
25387,1981,1944,3
25388,2587,4004,2
25389,864,3649,1
25390,359,499,1
25391,2125,2087,3
25392,1012,805,1
25393,1629,2570,1
25394,1907,3618,1
25395,990,666,5
25396,3378,2016,1
25397,4770,3667,2
25398,1764,2635,1
25399,5388,1310,2
25400,45,232,1
25401,5707,5134,2
25402,245,159,1
25403,4443,4571,10
25404,1310,4559,-10
25405,4427,4279,1
25406,10,4153,1
25407,3261,4564,-10
25408,1034,719,5
25409,26,3667,4
25410,10,3391,1
25411,4604,3846,2
25412,84,1166,2
25413,4051,4759,1
25414,4228,3168,1
25415,2157,2077,1
25416,26,3362,1
25417,4127,4092,1
25418,2226,2077,1
25419,4697,4750,1
25420,4092,506,1
25421,2587,2907,1
25422,2370,2480,-1
25423,3845,4083,1
25424,3062,3956,1
25425,440,783,2
25426,41,1354,5
25427,4473,240,2
25428,264,323,2
25429,5870,4123,1
25430,95,1,2
25431,1571,1640,5
25432,3707,2587,1
25433,4545,4571,1
25434,2137,2110,1
25435,1764,2562,-10
25436,2218,3577,1
25437,864,3623,1
25438,832,26,1
25439,2587,3074,2
25440,4938,4792,1
25441,0,1681,1
25442,1629,1685,1
25443,2374,2195,1
25444,132,2110,1
25445,639,203,1
25446,3671,3584,1
25447,1698,1580,1
25448,2020,2617,-10
25449,2146,3631,-2
25450,3438,2981,2
25451,1594,841,1
25452,1547,1341,1
25453,2953,4905,1
25454,2204,2954,-10
25455,3834,3833,3
25456,1981,2522,1
25457,27,1789,1
25458,3294,3181,4
25459,89,675,3
25460,3195,3294,9
25461,3728,5636,-10
25462,3400,2545,1
25463,1053,240,3
25464,2247,3341,1
25465,41,2755,2
25466,736,1198,1
25467,120,42,2
25468,4549,323,10
25469,4206,5348,5
25470,3658,2214,3
25471,864,1685,2
25472,4591,4593,1
25473,4115,3606,1
25474,0,29,8
25475,1764,3128,-2
25476,2587,3335,1
25477,451,2305,5
25478,4373,2077,1
25479,2444,2587,2
25480,5553,5545,2
25481,2354,565,1
25482,26,4274,1
25483,2812,5426,10
25484,2067,1764,1
25485,2587,3538,3
25486,482,1354,2
25487,529,600,4
25488,5115,4092,1
25489,864,2177,-10
25490,5419,4829,1
25491,853,939,2
25492,1226,1764,1
25493,4933,4748,1
25494,483,1,2
25495,2087,2300,2
25496,623,1012,2
25497,163,3654,1
25498,2095,2107,1
25499,362,196,1
25500,1907,2308,1
25501,5682,5595,1
25502,1700,1640,2
25503,2297,691,2
25504,2884,234,3
25505,387,483,2
25506,3497,44,-10
25507,3306,3294,-10
25508,5104,1998,-10
25509,2387,3506,2
25510,2339,1866,1
25511,2196,1341,-10
25512,864,1901,2
25513,1764,2319,1
25514,993,1291,2
25515,4740,4705,-5
25516,4689,3097,1
25517,2898,2570,1
25518,5142,5144,10
25519,10,1981,-3
25520,321,4936,1
25521,3800,4279,1
25522,3331,2587,1
25523,910,221,1
25524,1522,1344,10
25525,4481,977,2
25526,2128,2605,1
25527,1647,1469,1
25528,497,1541,3
25529,1121,993,1
25530,1176,1198,1
25531,10,1585,1
25532,21,10,2
25533,429,3623,1
25534,3335,3735,-1
25535,4830,5524,3
25536,4604,4171,1
25537,1853,2930,1
25538,4471,3926,2
25539,3266,2587,3
25540,2734,26,1
25541,2694,2672,1
25542,2254,3638,1
25543,4443,4545,-10
25544,343,442,1
25545,2660,2834,4
25546,4034,3910,2
25547,4153,2338,2
25548,3572,26,1
25549,1629,2535,1
25550,853,881,5
25551,2672,2262,1
25552,4351,1293,1
25553,1981,2355,1
25554,4303,4092,4
25555,334,947,1
25556,4161,1293,1
25557,1310,5224,1
25558,1519,1496,1
25559,3710,4564,-10
25560,26,1306,2
25561,2284,2279,3
25562,5356,505,1
25563,2906,1907,8
25564,1519,497,1
25565,1469,1276,3
25566,4219,1354,1
25567,1764,2647,-10
25568,6,38,5
25569,2570,1764,3
25570,1764,2612,1
25571,1211,587,1
25572,6,149,1
25573,2637,3335,-1
25574,1769,1764,2
25575,454,6,4
25576,321,5433,3
25577,1763,355,1
25578,3554,3496,2
25579,5456,26,1
25580,4230,5188,1
25581,3715,4583,-10
25582,2247,2677,1
25583,2847,1907,1
25584,1522,1637,1
25585,3553,3662,2
25586,3580,3150,6
25587,2505,2580,1
25588,1987,145,1
25589,30,102,1
25590,2218,613,-3
25591,2247,2284,1
25592,3813,2587,3
25593,2432,26,4
25594,4458,1643,2
25595,441,3378,1
25596,1647,1513,1
25597,3714,4579,-10
25598,4752,3819,1
25599,103,2721,-10
25600,2511,2420,1
25601,3658,1930,3
25602,6,84,5
25603,3713,4592,-10
25604,26,2921,2
25605,623,1352,1
25606,2304,2070,1
25607,0,1814,1
25608,1430,1354,1
25609,202,2260,2
25610,26,1049,2
25611,4281,2720,10
25612,745,822,1
25613,880,1226,1
25614,2070,26,2
25615,1893,98,1
25616,3445,3386,2
25617,5213,240,1
25618,4807,3496,-5
25619,4039,5045,1
25620,5512,5533,2
25621,3356,4219,1
25622,1907,2815,2
25623,3291,3019,8
25624,3623,429,1
25625,1998,2166,1
25626,5859,35,1
25627,3379,3910,1
25628,4444,2853,-10
25629,3659,1951,1
25630,4619,2884,1
25631,522,448,1
25632,3772,3775,1
25633,4974,4979,1
25634,2587,3323,4
25635,75,2248,3
25636,1324,0,10
25637,2216,26,1
25638,41,6,8
25639,1718,1505,6
25640,3711,4592,-10
25641,4092,4303,2
25642,3570,2093,1
25643,4348,1925,1
25644,1344,1012,3
25645,2352,1764,2
25646,5156,5425,1
25647,25,0,1
25648,425,6,3
25649,2925,4030,1
25650,3573,4115,2
25651,2077,2446,-2
25652,6,52,2
25653,1521,1594,3
25654,4893,4170,1
25655,2020,3566,1
25656,4436,2587,8
25657,4116,4124,2
25658,3282,3120,1
25659,1921,3565,1
25660,1324,1226,1
25661,4783,4745,1
25662,4300,669,1
25663,4116,1293,1
25664,3717,4653,-10
25665,692,452,1
25666,2025,1522,3
25667,3160,977,3
25668,506,1947,1
25669,2444,4545,2
25670,2016,864,2
25671,1981,2744,1
25672,1940,1274,1
25673,565,613,1
25674,2587,4344,1
25675,26,2670,1
25676,4059,3814,3
25677,1764,5793,1
25678,138,1310,-1
25679,3416,1981,1
25680,5427,5436,-10
25681,591,233,1
25682,2545,4479,1
25683,2077,4649,-10
25684,1204,2090,1
25685,1247,734,1
25686,3819,4603,2
25687,4545,4736,1
25688,387,124,1
25689,1644,1276,5
25690,1459,2941,1
25691,42,154,1
25692,613,483,6
25693,3474,4101,1
25694,2587,3100,3
25695,2876,2218,5
25696,3996,3486,1
25697,1354,2150,1
25698,745,1166,1
25699,3800,3759,2
25700,3302,2257,1
25701,3711,4590,-10
25702,3150,2884,3
25703,2247,4473,1
25704,4891,4878,1
25705,493,2077,1
25706,2196,506,1
25707,1344,269,3
25708,1310,1680,1
25709,4680,1907,5
25710,594,1276,1
25711,2042,2032,5
25712,1756,2223,1
25713,2247,2876,1
25714,1921,1725,-1
25715,608,462,1
25716,4542,4604,1
25717,4518,499,3
25718,4185,4230,-10
25719,3911,3768,1
25720,866,934,1
25721,0,1465,1
25722,2198,2093,1
25723,887,960,1
25724,42,163,3
25725,841,689,2
25726,3910,3728,1
25727,1457,782,1
25728,2635,2647,-10
25729,362,606,1
25730,1631,1647,1
25731,4413,3566,1
25732,1576,681,10
25733,4082,2981,2
25734,159,176,1
25735,1725,1744,1
25736,2125,206,1
25737,3272,2699,1
25738,2077,5229,-1
25739,2756,2581,1
25740,3623,4251,1
25741,2342,1998,2
25742,1668,1541,2
25743,3577,1512,1
25744,310,199,5
25745,1051,354,1
25746,1463,1456,1
25747,5462,3631,1
25748,309,209,5
25749,3705,3772,1
25750,3046,2587,6
25751,1981,145,2
25752,864,4115,5
25753,5459,5595,1
25754,5681,5603,1
25755,1512,2020,1
25756,3523,24,1
25757,864,884,1
25758,2347,500,1
25759,1379,170,2
25760,669,4801,1
25761,1011,5205,1
25762,4520,2545,1
25763,1512,1647,4
25764,4592,1769,-10
25765,1853,2349,2
25766,2247,4964,3
25767,4115,4034,1
25768,2218,2435,1
25769,2354,4045,1
25770,2247,4190,-10
25771,2778,623,1
25772,5826,4123,4
25773,45,498,2
25774,1907,3005,2
25775,3711,4643,-10
25776,4115,4004,1
25777,3333,977,3
25778,2349,5095,-10
25779,1814,1655,8
25780,3647,1360,4
25781,2077,2571,1
25782,2819,1746,-1
25783,738,497,2
25784,2269,4039,1
25785,5004,4994,10
25786,5545,5553,2
25787,3714,4586,-10
25788,13,2,5
25789,3712,4643,-10
25790,3453,4027,8
25791,2819,334,-1
25792,1603,26,1
25793,2338,2446,-9
25794,2593,2535,1
25795,3713,4443,-10
25796,2438,2032,1
25797,880,428,3
25798,2328,4042,2
25799,1786,1718,1
25800,5215,5202,3
25801,2128,2660,4
25802,688,1465,2
25803,2511,4494,1
25804,3356,3573,10
25805,9,0,8
25806,125,42,5
25807,864,1556,-10
25808,3643,3525,2
25809,4105,3659,1
25810,4230,5198,1
25811,3153,2587,1
25812,615,306,1
25813,1410,2166,1
25814,4219,3275,2
25815,688,594,1
25816,691,428,3
25817,3623,3907,1
25818,4521,5444,1
25819,31,28,1
25820,1814,1900,1
25821,30,109,1
25822,2654,3229,1
25823,2328,2585,-10
25824,4026,3995,1
25825,4104,3838,1
25826,584,3638,2
25827,1797,2174,2
25828,0,139,7
25829,1965,2338,5
25830,1444,1310,1
25831,3231,26,4
25832,881,1081,10
25833,5461,5222,3
25834,4092,4368,1
25835,2338,268,1
25836,6,290,5
25837,1893,2013,3
25838,497,1249,1
25839,4145,4115,1
25840,1571,1609,1
25841,3580,2570,1
25842,27,0,4
25843,21,371,1
25844,1344,1859,1
25845,26,2599,1
25846,3525,3391,1
25847,1254,108,1
25848,233,591,1
25849,278,124,1
25850,4413,4051,1
25851,637,306,1
25852,1069,456,1
25853,2119,4697,1
25854,1700,1668,1
25855,2417,2247,1
25856,1858,1725,1
25857,977,2077,3
25858,75,841,2
25859,2635,2573,-10
25860,880,1354,4
25861,64,27,3
25862,1594,4121,1
25863,26,1240,1
25864,311,6,3
25865,1859,594,1
25866,3728,2338,10
25867,2195,1547,6
25868,2315,3659,1
25869,4977,4976,1
25870,5134,4962,2
25871,3093,3150,3
25872,1757,1983,3
25873,1764,2517,-10
25874,2660,2128,5
25875,1521,2884,2
25876,2592,2328,1
25877,4466,2587,1
25878,2020,2567,-10
25879,2185,451,5
25880,428,84,7
25881,2738,1610,1
25882,26,4880,1
25883,4206,3606,1
25884,2535,2839,1
25885,495,429,2
25886,2677,3224,10
25887,429,216,2
25888,5458,3564,2
25889,1907,2799,1
25890,3389,2511,1
25891,1275,2020,2
25892,3903,18,1
25893,3951,3946,2
25894,3690,4095,1
25895,436,276,1
25896,3802,5072,1
25897,72,0,3
25898,791,1,3
25899,4373,4004,1
25900,4444,3201,-1
25901,2497,2512,6
25902,4312,2119,1
25903,5438,86,2
25904,2347,2778,1
25905,3684,3719,-10
25906,3646,5752,2
25907,2433,2858,2
25908,0,2077,5
25909,3182,495,3
25910,1981,2230,1
25911,2424,26,1
25912,1786,1853,3
25913,3032,1230,2
25914,4768,5438,1
25915,2974,4746,1
25916,243,439,2
25917,4722,5290,10
25918,52,1655,5
25919,95,6,10
25920,2545,4407,1
25921,4502,5046,1
25922,4798,4559,1
25923,4034,1428,1
25924,4092,2592,5
25925,4212,2670,-10
25926,3898,3565,2
25927,3546,4279,1
25928,4705,1997,1
25929,153,3564,-1
25930,1814,145,1
25931,1624,1998,1
25932,856,494,5
25933,26,1549,1
25934,2587,3523,8
25935,623,1113,-1
25936,1456,1668,1
25937,6,48,3
25938,3848,3838,1
25939,2592,2726,1
25940,11,4206,1
25941,3857,4420,1
25942,2974,3354,2
25943,385,436,1
25944,538,6,6
25945,800,791,3
25946,958,591,1
25947,4329,864,1
25948,506,526,1
25949,2350,313,1
25950,1011,2587,2
25951,2570,1226,1
25952,2345,1764,1
25953,3267,1981,1
25954,1698,805,1
25955,3857,3802,1
25956,2587,4235,1
25957,3214,4423,1
25958,4039,2247,5
25959,1408,1160,3
25960,2077,1769,2
25961,69,4619,2
25962,3523,41,10
25963,2570,3150,10
25964,2266,2878,1
25965,1594,4444,1
25966,2555,3032,1
25967,4246,4597,1
25968,2827,2801,1
25969,1383,1271,1
25970,1998,3413,-1
25971,4206,1756,1
25972,0,2419,-10
25973,669,302,1
25974,1011,4206,1
25975,3250,2218,5
25976,4933,4206,2
25977,1236,864,2
25978,977,3903,2
25979,2023,3668,-10
25980,2062,2839,7
25981,2520,2020,-7
25982,3503,2500,1
25983,1853,3125,1
25984,791,964,5
25985,190,361,2
25986,890,68,1
25987,1638,1639,1
25988,2884,4524,1
25989,3079,1512,1
25990,1521,1240,1
25991,3710,1970,-10
25992,4206,5433,1
25993,2173,26,1
25994,1647,1698,1
25995,1276,1486,1
25996,286,6,1
25997,510,429,1
25998,5419,5430,3
25999,879,791,10
26000,606,591,1
26001,4017,3565,1
26002,879,1010,1
26003,2557,2592,2
26004,2482,1981,1
26005,1764,3117,4
26006,2949,3623,1
26007,1176,203,1
26008,2077,5260,-2
26009,2125,2339,1
26010,1764,2823,-10
26011,926,806,1
26012,947,2327,10
26013,2247,2507,-10
26014,2530,506,1
26015,1764,3302,2
26016,159,882,1
26017,230,66,2
26018,2974,2433,1
26019,743,741,1
26020,688,1698,1
26021,2592,2125,1
26022,4279,3838,5
26023,4115,5222,1
26024,170,510,1
26025,506,594,1
26026,1293,1444,3
26027,1698,1694,1
26028,2187,4437,1
26029,1160,2664,-10
26030,3689,1907,1
26031,2181,2182,2
26032,3819,4465,1
26033,4571,4649,-10
26034,4092,4316,1
26035,3391,1369,1
26036,133,42,1
26037,10,89,2
26038,2072,2007,1
26039,4115,3356,2
26040,5162,26,2
26041,2128,2077,4
26042,3686,3687,1
26043,1998,3638,1
26044,2342,864,1
26045,1284,896,3
26046,4408,4316,2
26047,3910,5347,-10
26048,4650,4656,2
26049,1344,2622,-10
26050,3643,4468,-5
26051,1344,1275,3
26052,4833,3564,1
26053,1314,1271,1
26054,4206,5317,1
26055,1764,2442,5
26056,841,594,1
26057,1541,2276,1
26058,1849,506,2
26059,4316,4408,1
26060,1354,3408,3
26061,428,476,3
26062,2077,4587,-10
26063,4946,4039,2
26064,2183,1276,3
26065,1786,2423,1
26066,4006,3294,-1
26067,769,701,1
26068,3738,3659,1
26069,993,4528,1
26070,4069,3659,5
26071,5321,5320,6
26072,1981,2592,2
26073,1773,1248,1
26074,4115,5138,1
26075,2254,2218,3
26076,2128,2602,3
26077,1293,1176,1
26078,2062,3114,1
26079,2618,2619,3
26080,2127,2130,1
26081,5222,4645,1
26082,2020,2204,4
26083,3910,3751,1
26084,4374,4528,1
26085,864,2016,2
26086,4279,4206,1
26087,365,132,1
26088,26,3216,1
26089,2302,2704,1
26090,1521,1539,1
26091,2032,2023,1
26092,1866,1708,1
26093,10,120,1
26094,882,26,1
26095,3910,5533,3
26096,3062,4631,1
26097,2338,1853,3
26098,985,921,5
26099,1921,1853,1
26100,4034,4559,1
26101,26,5594,1
26102,1496,1519,1
26103,4597,4602,1
26104,1697,1966,8
26105,495,656,2
26106,1293,4894,1
26107,277,610,1
26108,230,1078,1
26109,884,190,2
26110,3707,3693,1
26111,217,386,4
26112,4004,3503,1
26113,1,738,1
26114,1850,1945,1
26115,3470,4525,3
26116,4372,4639,-10
26117,2667,2545,1
26118,993,1176,2
26119,4585,4617,1
26120,4345,4115,1
26121,264,1718,4
26122,21,307,1
26123,1759,1725,1
26124,4274,30,1
26125,650,483,10
26126,5134,5731,1
26127,45,791,-10
