,source,target,weight
16722,2256,40,1
16723,709,768,1
16724,1664,152,1
16725,36,3730,7
16726,0,3155,1
16727,114,1874,1
16728,24,35,1
16729,31,87,3
16730,3,1736,1
16731,1,1089,1
16732,39,16,2
16733,210,69,1
16734,13,1482,1
16735,96,9,3
16736,206,2,7
16737,68,257,1
16738,0,1491,1
16739,41,3760,-10
16740,128,43,5
16741,15,29,1
16742,2426,0,1
16743,2949,15,1
16744,0,3209,1
16745,90,1664,1
16746,12,3055,1
16747,186,9,3
16748,3519,643,1
16749,1629,443,1
16750,1181,12,1
16751,2335,187,-5
16752,41,3616,-10
16753,926,2020,2
16754,792,56,3
16755,316,106,5
16756,28,10,2
16757,12,1181,1
16758,14,158,1
16759,186,25,1
16760,12,1827,1
16761,323,2582,1
16762,1284,141,1
16763,629,792,2
16764,3471,2,1
16765,18,3584,1
16766,250,209,3
16767,87,176,-10
16768,44,1946,1
16769,313,78,1
16770,136,2093,1
16771,149,514,1
16772,1579,0,2
16773,401,234,1
16774,65,1,10
16775,1282,8,2
16776,875,740,1
16777,163,81,1
16778,521,882,1
16779,298,1,1
16780,202,40,2
16781,570,1473,2
16782,529,259,1
16783,1351,936,2
16784,2548,129,1
16785,60,177,3
16786,797,346,1
16787,306,245,10
16788,41,84,1
16789,3,385,2
16790,7,3781,-5
16791,474,1626,1
16792,3742,861,3
16793,11,72,4
16794,535,148,1
16795,747,812,-4
16796,3,1107,3
16797,32,25,1
16798,80,26,2
16799,2621,405,1
16800,51,82,1
16801,530,3505,1
16802,14,1894,1
16803,31,5,7
16804,2375,148,-1
16805,26,1126,1
16806,5,1184,3
16807,103,831,1
16808,3079,29,1
16809,3464,3551,-10
16810,3781,210,1
16811,85,3738,-1
16812,10,1115,1
16813,2,1836,1
16814,1052,1062,1
16815,0,845,1
16816,41,839,1
16817,39,254,1
16818,823,195,1
16819,129,382,1
16820,304,369,1
16821,0,622,1
16822,527,1585,1
16823,39,8,8
16824,541,16,1
16825,39,1717,1
16826,196,161,1
16827,650,497,1
16828,1437,3742,3
16829,0,415,2
16830,69,34,1
16831,446,1119,2
16832,490,118,2
16833,309,3569,1
16834,128,22,5
16835,663,76,1
16836,1174,3167,1
16837,21,107,4
16838,307,92,2
16839,0,2382,1
16840,1058,2,1
16841,3461,155,1
16842,145,540,2
16843,130,168,1
16844,1421,22,4
16845,217,251,1
16846,1381,57,2
16847,3453,3739,2
16848,291,104,1
16849,257,34,1
16850,154,461,2
16851,504,352,2
16852,3590,72,1
16853,26,491,1
16854,188,551,3
16855,257,1920,1
16856,141,26,1
16857,0,88,3
16858,135,961,2
16859,220,886,7
16860,57,3347,1
16861,355,538,1
16862,6,3773,-9
16863,25,504,1
16864,323,1952,2
16865,105,3,4
16866,709,1,2
16867,2947,940,1
16868,3713,3661,10
16869,513,440,1
16870,144,317,4
16871,700,3621,1
16872,6,636,1
16873,83,717,1
16874,156,50,1
16875,198,357,1
16876,180,2011,1
16877,329,395,1
16878,7,1158,1
16879,0,1518,2
16880,29,1194,2
16881,2574,129,1
16882,1632,849,1
16883,370,1271,1
16884,1691,152,1
16885,1564,177,1
16886,592,284,3
16887,3519,32,1
16888,3296,11,1
16889,189,79,3
16890,3181,129,1
16891,115,246,1
16892,675,379,2
16893,30,641,2
16894,21,37,4
16895,449,3742,3
16896,15,849,1
16897,1585,221,1
16898,20,84,6
16899,119,140,2
16900,10,3460,-10
16901,3769,527,4
16902,5,115,1
16903,21,294,1
16904,226,123,2
16905,63,34,4
16906,84,91,1
16907,2174,107,1
16908,32,973,1
16909,780,100,4
16910,4,2332,1
16911,1829,3732,-10
16912,1378,10,1
16913,44,365,1
16914,152,144,2
16915,2229,1160,1
16916,765,3275,1
16917,1881,32,1
16918,147,312,1
16919,89,153,1
16920,1188,426,4
16921,23,410,1
16922,966,14,1
16923,38,407,1
16924,501,532,4
16925,128,657,3
16926,50,115,1
16927,268,97,2
16928,490,391,4
16929,3,767,2
16930,0,708,1
16931,189,329,1
16932,177,329,3
16933,330,176,7
16934,0,682,1
16935,3780,6,-10
16936,251,1087,1
16937,2943,15,1
16938,1133,3781,-10
16939,2163,408,2
16940,214,321,10
16941,152,841,1
16942,1945,118,1
16943,374,34,2
16944,1639,476,1
16945,122,259,1
16946,3588,742,1
16947,192,349,1
16948,5,1177,1
16949,2,169,5
16950,149,477,1
16951,2330,2,3
16952,3265,1548,1
16953,39,64,1
16954,97,85,3
16955,688,13,3
16956,176,286,3
16957,4,60,3
16958,2042,88,2
16959,858,572,5
16960,10,73,1
16961,2,1173,2
16962,27,75,1
16963,0,254,2
16964,1867,1868,1
16965,1163,1039,1
16966,120,2854,1
16967,3759,3762,1
16968,416,411,1
16969,2852,37,1
16970,2689,17,1
16971,3469,810,10
16972,43,1089,3
16973,453,17,1
16974,79,37,10
16975,123,82,2
16976,1139,160,1
16977,887,1885,1
16978,431,350,1
16979,2335,905,1
16980,2753,0,2
16981,799,699,2
16982,176,876,1
16983,2598,785,1
16984,700,12,5
16985,699,331,3
16986,462,579,1
16987,880,177,1
16988,18,42,3
16989,8,96,2
16990,1731,134,5
16991,0,3366,1
16992,3690,119,1
16993,3714,165,-10
16994,3776,176,-10
16995,184,422,1
16996,11,1330,1
16997,17,1169,5
16998,416,109,1
16999,6,3603,-2
17000,453,160,1
17001,432,2369,1
17002,1732,56,2
17003,218,237,1
17004,1637,77,1
17005,463,94,1
17006,163,84,2
17007,755,1542,3
17008,2911,740,1
17009,0,2165,1
17010,0,74,1
17011,3568,373,1
17012,3781,271,5
17013,719,104,1
17014,141,279,1
17015,776,9,1
17016,191,2292,1
17017,15,163,3
17018,418,989,1
17019,1460,5,2
17020,325,340,2
17021,4,96,1
17022,1266,27,1
17023,776,25,1
17024,235,181,1
17025,1,8,5
17026,767,22,2
17027,3743,158,-10
17028,43,1428,4
17029,2,1823,3
17030,8,69,3
17031,3699,3730,1
17032,1532,12,2
17033,1547,2,2
17034,65,31,1
17035,1061,3692,10
17036,968,2,3
17037,613,258,1
17038,42,4,6
17039,124,94,-1
17040,38,3782,-10
17041,993,577,1
17042,0,2118,1
17043,187,942,1
17044,29,2255,2
17045,1627,403,1
17046,32,3782,-9
17047,715,1605,1
17048,68,2120,1
17049,388,292,1
17050,20,361,3
17051,225,1251,1
17052,3464,3759,-10
17053,2786,3581,-10
17054,166,44,1
17055,0,648,1
17056,89,24,2
17057,3743,590,2
17058,82,3744,1
17059,214,105,2
17060,258,9,3
17061,32,207,1
17062,3755,1,2
17063,962,146,5
17064,176,814,3
17065,3487,198,1
17066,196,189,1
17067,1872,34,1
17068,438,147,1
17069,39,6,1
17070,702,32,1
17071,761,3287,1
17072,240,2399,2
17073,778,108,3
17074,65,142,3
17075,3768,30,2
17076,174,235,2
17077,1185,816,1
17078,1429,402,1
17079,3777,6,-10
17080,3193,15,1
17081,9,117,2
17082,14,268,1
17083,254,129,1
17084,266,59,9
17085,176,3766,-1
17086,59,16,5
17087,649,18,2
17088,3493,14,1
17089,155,50,1
17090,252,209,10
17091,488,164,1
17092,26,176,1
17093,92,140,1
17094,2,3558,2
17095,1709,629,1
17096,2357,6,-1
17097,76,407,2
17098,32,311,2
17099,57,1543,1
17100,6,2922,1
17101,1740,797,2
17102,738,77,1
17103,3098,67,1
17104,79,54,5
17105,753,754,10
17106,335,62,7
17107,14,952,4
17108,279,173,1
17109,287,279,1
17110,669,448,1
17111,3742,442,3
17112,115,111,3
17113,268,800,-10
17114,203,797,10
17115,94,72,1
17116,1,2,1
17117,221,372,1
17118,24,1829,1
17119,45,655,1
17120,3065,5,1
17121,317,24,2
17122,31,1063,1
17123,57,184,-3
17124,281,918,5
17125,320,18,5
17126,461,91,2
17127,983,95,2
17128,29,30,1
17129,225,1988,1
17130,518,2898,1
17131,403,1958,1
17132,660,356,1
17133,34,63,4
17134,993,438,1
17135,7,316,-1
17136,11,881,1
17137,90,36,1
17138,1356,307,1
17139,84,646,3
17140,145,1148,1
17141,64,9,1
17142,42,94,3
17143,1053,176,1
17144,135,1793,1
17145,21,41,2
17146,24,30,3
17147,1061,1175,1
17148,598,189,2
17149,32,1190,1
17150,248,234,2
17151,114,3471,1
17152,240,3685,1
17153,937,76,2
17154,50,7,3
17155,1088,608,1
17156,39,605,1
17157,9,685,2
17158,350,33,2
17159,83,1615,1
17160,1179,140,1
17161,1166,9,2
17162,1693,99,1
17163,1092,608,1
17164,124,25,1
17165,458,32,1
17166,29,486,2
17167,693,42,2
17168,103,3444,1
17169,268,63,3
17170,308,758,1
17171,792,37,1
17172,1189,3690,1
17173,530,1094,1
17174,1875,25,1
17175,3464,3743,-10
17176,361,16,1
17177,163,85,2
17178,303,0,1
17179,2497,0,1
17180,178,3782,-10
17181,10,3703,-10
17182,44,3,3
17183,7,3017,1
17184,38,514,2
17185,3040,12,1
17186,86,84,1
17187,165,25,1
17188,152,2638,1
17189,283,44,1
17190,254,131,1
17191,3728,1221,1
17192,8,23,1
17193,987,477,3
17194,26,95,1
17195,273,17,1
17196,25,241,5
17197,1886,10,1
17198,459,72,1
17199,3698,3749,2
17200,1,86,1
17201,1567,3773,-10
17202,30,44,5
17203,149,264,1
17204,14,3730,-1
17205,2890,39,1
17206,579,382,1
17207,440,720,1
17208,33,2,5
17209,95,26,1
17210,714,382,1
17211,30,1133,1
17212,1979,474,1
17213,2053,1602,1
17214,668,436,1
17215,44,536,1
17216,1063,11,2
17217,3132,456,2
17218,78,139,2
17219,7,361,1
17220,1629,441,1
17221,1347,6,1
17222,43,9,4
17223,151,47,3
17224,348,4,3
17225,939,628,1
17226,28,1187,2
17227,3266,1825,1
17228,18,3184,1
17229,827,324,10
17230,206,52,1
17231,57,196,2
17232,70,456,2
17233,702,3518,1
17234,38,162,1
17235,176,1552,1
17236,2288,14,2
17237,1290,515,10
17238,457,7,1
17239,221,81,2
17240,1287,13,2
17241,35,1183,2
17242,84,25,5
17243,812,227,1
17244,96,4,5
17245,1617,563,1
17246,1527,3132,1
17247,342,251,1
17248,2970,2974,1
17249,646,3701,-5
17250,136,32,1
17251,3464,450,1
17252,4,3132,-10
17253,43,475,2
17254,172,104,1
17255,875,29,1
17256,612,737,1
17257,742,328,5
17258,2828,293,1
17259,1381,602,2
17260,2010,1656,1
17261,70,744,7
17262,63,278,1
17263,14,1385,2
17264,24,875,2
17265,74,0,2
17266,20,551,1
17267,431,415,1
17268,20,47,1
17269,208,147,1
17270,365,1692,1
17271,583,1267,2
17272,753,5,2
17273,119,309,7
17274,700,171,1
17275,121,28,2
17276,3773,2318,2
17277,5,641,1
17278,8,547,1
17279,77,318,2
17280,377,185,4
17281,160,519,1
17282,189,2,2
17283,25,942,1
17284,10,206,1
17285,511,151,1
17286,152,506,1
17287,623,2645,1
17288,240,706,1
17289,2,26,1
17290,2204,3743,1
17291,454,17,5
17292,1602,1,1
17293,613,271,1
17294,226,176,3
17295,245,652,10
17296,101,3742,-10
17297,3133,26,1
17298,3639,3773,-10
17299,662,24,1
17300,706,396,1
17301,1086,22,1
17302,0,2766,1
17303,144,1997,1
17304,10,3344,1
17305,616,382,1
17306,63,280,1
17307,225,53,1
17308,1021,3781,1
17309,10,3489,-10
17310,3,400,1
17311,1019,50,3
17312,50,74,1
17313,254,0,2
17314,174,437,5
17315,1366,1186,1
17316,397,162,3
17317,317,227,1
17318,3464,506,-3
17319,172,362,1
17320,3767,381,1
17321,176,2303,1
17322,1038,3781,6
17323,46,21,8
17324,2103,506,1
17325,10,1754,1
17326,153,71,1
17327,1863,3264,1
17328,543,154,2
17329,937,130,2
17330,797,231,1
17331,201,1010,1
17332,65,737,1
17333,289,903,1
17334,1,1634,1
17335,15,508,2
17336,853,96,1
17337,490,103,-2
17338,248,57,1
17339,32,9,2
17340,360,3,1
17341,1591,2360,1
17342,952,97,1
17343,68,32,1
17344,1448,3781,1
17345,64,1661,1
17346,429,830,10
17347,702,195,2
17348,1180,737,3
17349,23,411,2
17350,1307,1325,1
17351,73,167,1
17352,686,10,2
17353,53,83,5
17354,113,3502,1
17355,28,980,1
17356,2,12,3
17357,1023,761,3
17358,3511,392,1
17359,96,283,1
17360,68,89,1
17361,87,665,1
17362,1756,6,1
17363,97,39,2
17364,3742,784,2
17365,91,1424,1
17366,286,94,1
17367,15,153,1
17368,1007,857,1
17369,336,178,1
17370,450,265,1
17371,228,1060,2
17372,823,3557,1
17373,153,0,1
17374,525,291,1
17375,31,218,1
17376,1046,79,8
17377,14,983,1
17378,153,289,1
17379,37,16,1
17380,3488,526,10
17381,204,61,1
17382,646,18,1
17383,871,242,3
17384,1833,2,2
17385,6,2986,1
17386,3781,99,1
17387,3692,3782,-10
17388,132,797,-1
17389,563,22,2
17390,1367,12,10
17391,486,9,2
17392,130,679,2
17393,343,16,2
17394,144,2347,2
17395,64,1403,1
17396,308,3253,1
17397,61,305,2
17398,291,71,1
17399,3093,142,2
17400,3739,618,2
17401,47,612,2
17402,7,1565,1
17403,81,703,2
17404,37,2312,2
17405,130,862,2
17406,359,106,1
17407,1063,5,3
17408,72,261,1
17409,3491,103,10
17410,2927,273,1
17411,2269,12,2
17412,78,936,1
17413,62,104,2
17414,683,6,2
17415,139,1,2
17416,1801,258,2
17417,317,6,2
17418,12,3071,1
17419,91,3207,1
17420,1420,493,3
17421,1367,1,10
17422,2335,53,-7
17423,576,476,3
17424,685,51,1
17425,392,176,2
17426,310,1095,1
17427,162,397,3
17428,2429,336,1
17429,36,30,5
17430,245,100,1
17431,217,212,10
17432,806,144,1
17433,248,184,3
17434,2373,825,1
17435,123,111,2
17436,111,300,2
17437,526,3488,1
17438,252,665,1
17439,205,631,-1
17440,523,5,10
17441,1289,13,2
17442,2625,75,10
17443,1880,0,2
17444,111,1042,1
17445,357,198,1
17446,1765,3690,1
17447,265,450,1
17448,8,25,1
17449,76,43,3
17450,329,694,2
17451,802,217,2
17452,216,1972,1
17453,76,154,3
17454,0,1339,1
17455,2404,291,1
17456,1614,1917,1
17457,0,3401,1
17458,3402,94,1
17459,1201,113,2
17460,0,3166,1
17461,51,2885,1
17462,113,3738,-9
17463,215,10,2
17464,501,3730,7
17465,824,81,1
17466,11,1321,1
17467,326,343,1
17468,1589,57,1
17469,2456,989,1
17470,8,2776,1
17471,0,2366,2
17472,784,403,1
17473,2461,223,5
17474,1695,1426,1
17475,0,1050,1
17476,461,426,1
17477,166,418,2
17478,134,10,1
17479,0,2944,1
17480,1776,426,1
17481,125,14,4
17482,1,2005,2
17483,22,1918,1
17484,1831,4,1
17485,3220,2,2
17486,15,992,4
17487,381,166,1
17488,436,3,7
17489,9,102,1
17490,681,2714,1
17491,2,7,1
17492,1568,30,1
17493,519,490,2
17494,23,93,1
17495,26,824,1
17496,42,3766,-2
17497,2335,125,2
17498,88,2622,1
17499,0,782,3
17500,49,777,1
17501,388,1,1
17502,644,141,3
17503,12,3692,-10
17504,23,442,1
17505,619,1116,1
17506,152,2573,1
17507,194,2605,1
17508,2000,15,1
17509,14,3504,1
17510,1701,3,2
17511,6,1,4
17512,3781,938,1
17513,25,230,1
17514,131,1426,1
17515,19,1268,1
17516,95,350,1
17517,78,2085,1
17518,1432,1656,1
17519,791,3631,-10
17520,295,224,1
17521,8,3696,-1
17522,3137,3773,2
17523,10,3771,-10
17524,122,584,1
17525,18,196,1
17526,42,3691,-10
17527,72,2335,-1
17528,6,2191,2
17529,85,3394,1
17530,77,797,1
17531,3781,273,2
17532,3196,3568,1
17533,278,374,1
17534,322,181,1
17535,823,373,1
17536,257,1759,1
17537,189,3778,3
17538,14,3464,-10
17539,44,38,1
17540,627,788,10
17541,450,597,2
17542,331,699,3
17543,90,151,4
17544,681,2721,1
17545,149,56,1
17546,159,951,4
17547,96,104,1
17548,373,3568,1
17549,1490,4,1
17550,299,2032,2
17551,4,3205,1
17552,172,173,2
17553,144,112,1
17554,0,123,1
17555,67,165,1
17556,240,104,1
17557,49,194,1
17558,176,370,3
17559,25,6,3
17560,2848,797,1
17561,3464,356,-3
17562,310,1443,1
17563,155,156,2
17564,3598,5,2
17565,10,50,2
17566,1899,0,1
17567,14,0,4
17568,3250,114,1
17569,1007,675,2
17570,3,98,2
17571,312,182,3
17572,155,1026,1
17573,2291,1348,1
17574,160,0,6
17575,1847,811,2
17576,715,56,1
17577,176,1023,1
17578,155,176,1
17579,89,121,1
17580,0,34,4
17581,18,290,1
17582,25,144,2
17583,62,898,8
17584,244,1888,1
17585,236,39,1
17586,9,3730,10
17587,2109,1009,2
17588,641,2262,1
17589,3778,156,1
17590,14,852,1
17591,32,1761,1
17592,3742,405,3
17593,277,28,1
17594,0,1250,1
17595,109,91,1
17596,3464,3687,-8
17597,202,176,1
17598,72,82,2
17599,936,198,2
17600,1970,446,1
17601,2,33,5
17602,802,43,2
17603,2789,255,1
17604,1128,936,1
17605,302,2679,1
17606,1187,28,2
17607,0,394,1
17608,734,10,1
17609,4,2335,-10
17610,3078,123,-5
17611,3742,299,7
17612,10,738,1
17613,653,715,1
17614,2882,49,1
17615,1543,1490,1
17616,33,396,1
17617,799,68,1
17618,336,144,-3
17619,314,94,3
17620,340,64,1
17621,116,2209,1
17622,1698,478,3
17623,3689,47,1
17624,104,3623,1
17625,3774,3,2
17626,17,2960,1
17627,492,94,3
17628,1531,126,1
17629,215,2073,2
17630,195,187,3
17631,2824,13,1
17632,1006,447,5
17633,1588,57,2
17634,119,48,10
17635,632,120,7
17636,3696,175,1
17637,67,1050,1
17638,746,528,1
17639,3464,3708,-10
17640,379,78,1
17641,1172,370,1
17642,349,1739,1
17643,60,3160,1
17644,135,96,1
17645,367,216,1
17646,237,124,1
17647,2891,56,1
17648,19,176,-1
17649,115,72,1
17650,4,383,-10
17651,2335,84,-3
17652,57,3225,1
17653,3751,797,1
17654,3738,144,6
17655,4,3746,-1
17656,166,356,1
17657,2116,2736,1
17658,21,116,2
17659,81,173,2
17660,868,7,2
17661,196,10,1
17662,3743,176,-10
17663,2128,0,1
17664,170,3247,1
17665,776,546,1
17666,493,224,5
17667,50,587,1
17668,9,149,1
17669,1759,189,1
17670,477,3742,2
17671,961,7,2
17672,176,8,1
17673,172,84,1
17674,23,3740,1
17675,1523,3768,-10
17676,1313,2887,1
17677,1307,1139,1
17678,94,751,1
17679,47,1093,2
17680,13,106,3
17681,9,3690,3
17682,295,66,1
17683,11,3292,1
17684,176,3116,1
17685,29,94,10
17686,8,66,1
17687,2335,280,3
17688,403,2647,1
17689,0,1825,1
17690,33,153,1
17691,3768,176,2
17692,977,759,10
17693,481,169,1
17694,1081,22,8
17695,225,152,2
17696,1735,588,1
17697,524,818,10
17698,1699,78,1
17699,14,557,2
17700,88,944,1
17701,18,3746,1
17702,51,1,10
17703,50,344,1
17704,35,701,1
17705,32,42,2
17706,2089,2080,1
17707,2,289,1
17708,936,294,1
17709,3597,858,1
17710,1322,1484,1
17711,277,30,1
17712,3464,3716,-10
17713,26,87,2
17714,3081,24,1
17715,198,62,1
17716,102,1324,2
17717,2487,1,1
17718,89,505,1
17719,20,10,10
17720,952,60,1
17721,1172,171,1
17722,1033,10,1
17723,10,86,2
17724,11,396,1
17725,1472,3781,1
17726,1719,0,1
17727,231,210,1
17728,453,0,2
17729,13,315,2
17730,1929,108,1
17731,42,959,1
17732,66,421,1
17733,3597,460,8
17734,731,385,2
17735,28,84,1
17736,37,3757,-1
17737,7,599,4
17738,2,556,3
17739,254,1739,1
17740,87,307,1
17741,1132,230,1
17742,25,23,6
17743,767,435,1
17744,884,28,1
17745,369,6,5
17746,1637,616,1
17747,136,42,1
17748,101,369,2
17749,3698,3573,10
17750,370,522,1
17751,153,3782,-10
17752,116,795,-1
17753,153,3589,1
17754,42,586,1
17755,756,3687,1
17756,811,12,3
17757,1615,215,2
17758,6,99,3
17759,490,1621,1
17760,390,221,1
17761,2,2310,1
17762,479,1106,1
17763,369,42,-10
17764,2854,120,1
17765,300,111,2
17766,34,125,3
17767,12,3118,1
17768,3198,1186,1
17769,112,16,2
17770,75,2045,1
17771,1471,791,1
17772,272,1398,3
17773,227,3782,-10
17774,221,28,2
17775,1399,22,3
17776,565,910,1
17777,665,207,6
17778,8,175,8
17779,374,35,1
17780,37,36,1
17781,26,332,5
17782,176,3732,2
17783,81,3342,1
17784,172,1369,1
17785,3757,56,5
17786,1618,98,5
17787,586,176,1
17788,238,1463,3
17789,56,293,10
17790,444,445,10
17791,237,249,1
17792,49,27,1
17793,2889,392,1
17794,1489,16,1
17795,44,919,1
17796,943,304,1
17797,9,3755,-5
17798,451,3743,2
17799,611,364,1
17800,9,1672,1
17801,0,2763,1
17802,57,82,1
17803,87,184,-10
17804,57,319,3
17805,1,66,1
17806,778,15,4
17807,7,3756,1
17808,1408,1,2
17809,8,1285,1
17810,154,0,2
17811,259,122,1
17812,31,66,3
17813,26,80,2
17814,910,1913,1
17815,3564,3513,1
17816,6,649,1
17817,656,36,5
17818,3748,1451,4
17819,667,925,2
17820,535,405,1
17821,47,2740,1
17822,174,367,2
17823,2383,5,1
17824,3644,3736,-10
17825,74,21,1
17826,1651,471,2
17827,72,91,1
17828,0,518,2
17829,1830,12,1
17830,3691,213,3
17831,14,2292,1
17832,1060,228,2
17833,1377,4,1
17834,427,94,1
17835,0,3123,1
17836,15,133,4
17837,7,334,2
17838,1839,124,1
17839,280,63,4
17840,74,917,1
17841,15,418,3
17842,103,497,8
17843,10,92,10
17844,753,811,1
17845,119,3690,1
17846,746,28,2
17847,2,655,1
17848,2864,10,1
17849,1391,18,1
17850,15,59,2
17851,1,1690,2
17852,1844,159,3
17853,82,481,1
17854,90,768,1
17855,266,303,3
17856,831,103,2
17857,29,244,2
17858,52,3773,-8
17859,1820,177,1
17860,92,3170,1
17861,98,148,1
17862,3452,534,1
17863,3,139,2
17864,53,39,2
17865,24,25,1
17866,641,137,1
17867,78,75,2
17868,773,418,1
17869,265,24,1
17870,959,42,1
17871,2137,13,1
17872,1116,27,1
17873,162,415,1
17874,326,10,1
17875,37,1288,1
17876,41,2,4
17877,248,287,1
17878,151,768,1
17879,5,89,-10
17880,2565,180,1
17881,3696,21,2
17882,163,268,1
17883,1530,12,2
17884,645,87,7
17885,950,0,1
17886,194,540,2
17887,46,24,1
17888,567,297,2
17889,622,42,1
17890,26,102,3
17891,2,41,3
17892,3590,394,1
17893,6,178,1
17894,11,286,1
17895,52,123,-5
17896,30,10,-2
17897,615,574,3
17898,157,11,2
17899,15,778,4
17900,3575,3682,-2
17901,1058,29,1
17902,92,483,1
17903,1652,223,2
17904,527,72,1
17905,14,5,3
17906,517,13,2
17907,81,3359,1
17908,51,1032,1
17909,264,24,10
17910,163,374,1
17911,966,689,2
17912,12,6,2
17913,571,86,1
17914,1,3686,-5
17915,5,132,1
17916,3445,905,1
17917,477,149,1
17918,116,69,1
17919,19,271,3
17920,1622,535,1
17921,173,314,1
17922,1101,500,2
17923,636,51,3
17924,714,3616,1
17925,2010,777,1
17926,43,5,1
17927,481,32,1
17928,1190,115,1
17929,517,516,4
17930,71,829,2
17931,1100,569,1
17932,2281,0,3
17933,3677,82,1
17934,1568,68,-10
17935,1275,1761,1
17936,7,283,1
17937,2187,9,1
17938,490,79,6
17939,29,187,10
17940,303,218,1
17941,887,57,2
17942,26,1054,1
17943,3590,86,1
17944,3743,8,-10
17945,1690,3752,-10
17946,106,16,2
17947,733,5,4
17948,2059,358,3
17949,431,895,1
17950,512,2538,1
17951,534,911,1
17952,10,275,1
17953,1998,149,1
17954,87,814,1
17955,23,13,6
17956,2822,0,1
17957,9,2203,1
17958,30,64,2
17959,410,40,2
17960,117,213,1
17961,1030,24,1
17962,11,162,1
17963,65,46,3
17964,84,4,3
17965,560,105,1
17966,715,3549,1
17967,495,11,1
17968,19,187,8
17969,528,2315,2
17970,980,15,2
17971,823,54,-2
17972,1002,168,2
17973,11,2,1
17974,1710,25,1
17975,69,3566,-1
17976,9,295,1
17977,5,99,2
17978,2899,3589,1
17979,132,1271,1
17980,84,3606,1
17981,1452,130,1
17982,216,1,2
17983,98,1,4
17984,1306,94,1
17985,165,389,2
17986,395,123,1
17987,97,336,2
17988,0,3354,1
17989,102,55,2
17990,2575,56,1
17991,431,603,1
17992,29,110,1
17993,32,3691,1
17994,2194,51,1
17995,1156,3773,1
17996,848,1666,2
17997,79,554,3
17998,216,1920,1
17999,678,274,1
18000,536,15,1
18001,3550,355,1
18002,67,295,4
18003,89,882,1
18004,518,1163,1
18005,441,1636,3
18006,29,3736,-1
18007,0,372,1
18008,7,3685,-5
18009,171,29,5
18010,39,1716,1
18011,79,183,1
18012,2844,0,2
18013,1037,7,1
18014,3743,13,2
18015,371,461,1
18016,959,219,1
18017,57,58,1
18018,6,202,5
18019,26,91,1
18020,66,359,1
18021,113,280,2
18022,3774,101,2
18023,1352,308,1
18024,1145,797,3
18025,41,144,2
18026,1097,83,1
18027,3,507,4
18028,121,40,1
18029,0,1464,1
18030,224,1618,1
18031,74,77,3
18032,45,2717,1
18033,2159,56,2
18034,204,231,1
18035,155,48,1
18036,0,522,1
18037,574,848,3
18038,155,1024,2
18039,394,1539,1
18040,37,2161,2
18041,1371,1574,1
18042,15,1089,1
18043,1314,0,5
18044,286,122,1
18045,96,72,1
18046,53,22,5
18047,12,45,8
18048,20,668,1
18049,486,77,1
18050,182,1981,2
18051,1479,56,5
18052,34,374,1
18053,68,797,-1
18054,192,167,2
18055,430,2339,1
18056,9,10,3
18057,1008,43,1
18058,264,15,2
18059,78,1699,1
18060,2874,797,1
18061,718,9,1
18062,1163,518,1
18063,1867,1049,2
18064,254,38,1
18065,1624,339,1
18066,21,868,1
18067,10,99,1
18068,330,5,1
18069,127,162,1
18070,148,236,1
18071,1739,254,1
18072,865,1255,2
18073,490,2232,2
18074,84,2327,1
18075,69,63,2
18076,518,48,1
18077,434,4,5
18078,371,891,4
18079,1211,15,1
18080,43,48,3
18081,47,38,5
18082,1,3660,-10
18083,618,578,1
18084,0,2275,1
18085,191,497,1
18086,82,389,1
18087,128,990,4
18088,41,9,5
18089,176,82,5
18090,46,1,7
18091,0,1520,1
18092,1656,56,1
18093,361,20,1
18094,13,1481,1
18095,515,16,1
18096,2275,111,1
18097,3512,178,1
18098,2273,2268,1
18099,3,96,3
18100,57,584,1
18101,1449,327,1
18102,684,139,1
18103,249,84,5
18104,238,1957,2
18105,128,1215,5
18106,135,122,1
18107,35,30,3
18108,873,17,1
18109,223,1652,2
18110,346,20,1
18111,1260,993,1
18112,149,3777,-10
18113,29,18,6
18114,1775,5,1
18115,1,1784,1
18116,7,50,1
18117,3053,12,1
18118,99,1693,1
18119,244,396,1
18120,172,3745,-10
18121,2174,69,1
18122,1163,17,2
18123,2385,12,5
18124,176,356,-3
18125,0,2845,1
18126,2004,239,1
18127,91,61,2
18128,415,0,2
18129,114,0,1
18130,67,1802,2
18131,221,84,-10
18132,128,1227,5
18133,8,196,2
18134,1788,3464,1
18135,762,212,5
18136,115,490,1
18137,7,392,-1
18138,1042,111,1
18139,3464,75,-5
18140,123,395,1
18141,18,782,1
18142,0,41,1
18143,198,878,1
18144,742,133,1
18145,219,490,1
18146,3690,486,1
18147,150,260,10
18148,0,1033,1
18149,1005,1670,2
18150,1,125,1
18151,32,166,1
18152,127,39,1
18153,109,6,2
18154,236,3768,-10
18155,667,379,1
18156,94,46,1
18157,375,244,1
18158,966,219,1
18159,56,1718,3
18160,2117,120,1
18161,702,176,2
18162,404,506,1
18163,57,411,1
18164,1556,205,1
18165,70,967,8
18166,359,10,2
18167,613,1107,1
18168,18,1881,1
18169,64,340,1
18170,7,450,1
18171,6,252,1
18172,37,46,3
18173,17,3550,2
18174,151,187,1
18175,85,351,1
18176,3,1601,3
18177,2529,78,1
18178,95,490,-4
18179,12,416,1
18180,682,0,1
18181,475,926,2
18182,931,2074,2
18183,336,113,3
18184,415,489,1
