,index,src,dst,rating
21306,5811,1282,1121,1
21307,69,31,29,1
21308,16839,2128,3523,2
21309,26345,1769,4571,-10
21310,22916,4182,3191,2
21311,1906,217,368,4
21312,25853,2254,4171,1
21313,14570,323,2669,1
21314,17295,3093,2077,5
21315,8117,1341,264,1
21316,33819,1764,3825,-8
21317,26015,4589,1764,-10
21318,31939,3378,4481,1
21319,27080,3062,4200,1
21320,12408,2307,26,2
21321,5872,937,1291,1
21322,21063,3454,2354,1
21323,29177,4963,4697,1
21324,7695,1276,5,5
21325,27171,4705,2204,1
21326,27622,4465,4752,1
21327,5017,659,513,5
21328,5235,1121,1184,1
21329,29514,4760,5009,1
21330,19401,3378,3549,1
21331,4616,444,493,5
21332,32645,2876,3728,1
21333,33577,5532,4296,1
21334,23251,3743,4250,1
21335,30367,4092,5131,2
21336,5754,1274,841,1
21337,22231,4018,4114,1
21338,3678,6,851,3
21339,13203,2471,18,10
21340,21171,3593,3928,1
21341,1059,176,284,1
21342,21745,3994,3439,1
21343,27200,4027,4663,1
21344,27847,2790,2396,1
21345,29700,4933,18,10
21346,20233,2020,3712,-10
21347,34288,4279,75,1
21348,13830,2581,2592,1
21349,6834,1445,1344,1
21350,7340,1537,26,1
21351,11777,2268,2020,1
21352,10299,2023,2032,1
21353,34421,3910,3275,3
21354,26948,2545,4650,1
21355,33103,2778,3751,1
21356,22210,3445,3349,1
21357,22679,3800,3413,1
21358,30297,4230,5128,3
21359,8920,1444,1809,1
21360,33216,2077,3275,2
21361,21391,321,2020,1
21362,25944,2077,4578,-10
21363,23751,4316,4092,2
21364,11301,0,2048,-10
21365,28333,4697,4465,1
21366,29793,4845,4741,3
21367,5921,490,688,1
21368,24661,4455,2062,1
21369,30437,4092,3700,-10
21370,14153,1853,2640,1
21371,6256,1347,0,1
21372,3752,378,734,2
21373,30728,2077,5246,-2
21374,31374,1907,5175,1
21375,15343,2856,1907,1
21376,8138,1160,1644,1
21377,27909,4413,4471,2
21378,18403,27,3377,5
21379,15644,2913,1354,1
21380,5269,1059,1193,1
21381,10730,2007,163,2
21382,30425,4115,5135,1
21383,17871,500,1286,-1
21384,34623,977,3638,4
21385,9341,41,1877,1
21386,5878,1293,1227,1
21387,7227,0,1514,1
21388,19515,977,3595,1
21389,19393,3507,2587,2
21390,6111,26,1320,1
21391,27894,2418,4790,1
21392,25085,2778,4004,-10
21393,956,259,42,3
21394,1575,3,426,1
21395,25668,4577,1998,-10
21396,10486,2041,2071,1
21397,25455,4466,4554,1
21398,18953,3432,2587,2
21399,9444,1764,1354,1
21400,22083,3802,4027,1
21401,522,6,149,1
21402,19440,2587,2839,3
21403,5581,884,864,3
21404,10932,10,1163,2
21405,7366,1541,1545,2
21406,7830,1602,139,7
21407,1909,217,311,4
21408,12581,1500,1344,-10
21409,25096,4506,1585,1
21410,16912,1907,3010,1
21411,6040,1310,506,1
21412,24544,323,4115,4
21413,8081,1522,41,3
21414,24672,4434,3806,1
21415,20778,2953,2951,1
21416,27226,1568,4109,1
21417,7832,1630,1592,1
21418,2320,557,523,1
21419,16011,2884,2892,1
21420,21071,3659,3046,1
21421,18802,3446,977,1
21422,15762,2931,2587,5
21423,16341,977,75,1
21424,21989,2981,3438,2
21425,28535,1087,4878,1
21426,29591,4792,4235,6
21427,1052,79,6,1
21428,14121,2020,1908,1
21429,10308,2045,2040,1
21430,19657,3580,3150,6
21431,30257,4473,240,2
21432,34980,5815,26,1
21433,894,202,234,1
21434,35085,26,5824,1
21435,16050,2971,1186,2
21436,11274,2190,1981,2
21437,3709,857,791,3
21438,18817,3342,2587,4
21439,28854,977,4170,2
21440,13355,1540,1341,-5
21441,35037,5134,2884,1
21442,4606,1048,1037,2
21443,7493,1547,1522,2
21444,1031,32,273,1
21445,2655,255,310,3
21446,19769,1907,3618,1
21447,26259,4576,3779,-10
21448,17489,2247,3185,1
21449,27859,3819,4196,3
21450,14250,2233,2139,2
21451,28859,506,4916,1
21452,7070,1344,1469,1
21453,5570,882,841,2
21454,14372,1354,2684,1
21455,12984,864,2150,2
21456,24797,4430,2587,3
21457,26369,1521,4590,-10
21458,19324,3496,3551,3
21459,24410,1293,4039,4
21460,12645,688,896,2
21461,25881,4607,1764,-10
21462,13162,1983,2433,2
21463,3494,810,589,1
21464,25930,2077,4589,-10
21465,5050,323,1135,1
21466,2426,255,84,3
21467,16502,3020,453,1
21468,4412,879,1010,1
21469,15524,1204,1998,1
21470,20055,3668,3684,10
21471,12959,2166,2257,2
21472,32654,3379,264,1
21473,25917,26,3503,1
21474,26183,4372,4617,-10
21475,20897,2587,3839,2
21476,3852,163,865,2
21477,2141,515,480,1
21478,24433,4426,4027,1
21479,30927,5269,5284,-10
21480,32613,5508,5512,2
21481,17886,1697,3288,1
21482,29096,26,4619,1
21483,6826,26,240,1
21484,19407,26,3572,1
21485,5463,453,313,1
21486,33847,2884,4559,2
21487,20876,2587,3835,2
21488,13457,1514,2521,1
21489,10462,2037,2038,1
21490,19893,3317,2916,3
21491,9532,1814,1895,2
21492,6400,10,428,1
21493,32713,3800,0,2
21494,31108,4039,1521,3
21495,22983,1764,3391,3
21496,34614,4444,5763,-10
21497,11198,2093,2094,1
21498,28972,4279,4933,1
21499,22604,3566,3647,2
21500,22260,1786,3659,1
21501,22194,3751,864,1
21502,32969,3356,3354,1
21503,20924,3844,3453,1
21504,29860,1293,3728,3
21505,15941,2954,2204,1
21506,16812,1907,2313,1
21507,11200,1465,1293,1
21508,30555,3910,5206,-5
21509,81,32,29,2
21510,11238,2171,1293,1
21511,7222,1505,1293,1
21512,31085,5162,3819,1
21513,14498,2701,977,1
21514,23285,3643,3525,2
21515,17012,26,3144,1
21516,837,182,132,1
21517,35210,3378,2020,3
21518,32077,5443,3564,1
21519,13017,1679,1341,5
21520,31756,5411,505,1
21521,18368,26,3373,1
21522,31503,3670,5309,4
21523,11957,2020,2244,1
21524,9051,1725,1719,2
21525,16306,1907,3018,1
21526,27285,4689,4441,1
21527,7285,1469,1344,2
21528,29414,4995,4034,1
21529,27833,3379,4782,2
21530,22843,4169,4153,2
21531,2974,103,147,1
21532,25589,864,4564,-10
21533,25048,4500,98,2
21534,28541,4115,3751,2
21535,20795,2765,2526,3
21536,4247,163,1,4
21537,7802,1522,1354,3
21538,19225,2077,3493,1
21539,2930,677,610,2
21540,3655,846,10,1
21541,14321,2672,2675,1
21542,431,81,75,1
21543,35243,1998,3378,3
21544,2042,217,236,4
21545,31261,5347,3910,-10
21546,33332,2472,1341,-1
21547,3431,0,738,1
21548,4183,962,960,2
21549,30100,2328,5131,1
21550,21336,3837,3802,1
21551,13749,2204,1921,1
21552,988,240,21,1
21553,12940,1459,452,1
21554,22111,3566,45,-2
21555,35427,5832,2020,3
21556,26333,4593,1521,-10
21557,992,167,163,3
21558,27647,4109,4206,1
21559,11997,1744,2293,1
21560,30509,5190,3638,10
21561,5797,1106,1276,1
21562,25192,4515,4316,1
21563,23043,3372,4226,2
21564,22090,3659,3814,1
21565,16294,1907,3016,1
21566,8778,1344,1293,1
21567,22522,3414,4150,5
21568,28439,4689,4858,1
21569,6641,1342,864,1
21570,30374,4741,3555,1
21571,135,43,56,4
21572,31778,5411,5413,1
21573,31601,3910,5382,1
21574,16093,1853,2128,2
21575,24963,3680,2338,-10
21576,24573,2247,2744,-10
21577,27823,2346,321,3
21578,29785,2077,5060,-10
21579,6845,1414,1344,1
21580,25025,4494,3819,1
21581,250,42,40,2
21582,2812,106,656,2
21583,477,141,127,1
21584,27356,1293,4194,-10
21585,22615,2818,2003,1
21586,10314,2045,2037,1
21587,15417,2803,2727,1
21588,29049,4502,4935,-10
21589,6163,313,444,1
21590,20135,3627,2570,4
21591,6660,26,1176,4
21592,18457,2839,3266,2
21593,7629,1408,1522,1
21594,19134,977,2938,2
21595,28672,4170,4893,1
21596,33978,2884,69,1
21597,32769,3910,3356,1
21598,19770,3618,1907,1
21599,911,28,180,2
21600,13545,2479,2486,1
21601,15376,2580,2857,1
21602,34631,2884,1275,2
21603,1656,437,439,1
21604,9590,1926,1876,3
21605,20296,2570,2787,1
21606,15639,2845,69,1
21607,6943,1463,1456,1
21608,13884,1981,1742,1
21609,21194,1685,2587,5
21610,25954,3566,864,2
21611,8597,1698,1762,1
21612,3729,45,841,1
21613,13598,2545,1541,1
21614,4008,729,927,2
21615,22208,4110,1176,2
21616,34267,5467,2084,1
21617,7342,1538,1500,1
21618,14221,1459,1981,1
21619,26894,4545,4672,2
21620,18015,1981,3306,-10
21621,17701,3164,2276,1
21622,21062,2354,3454,1
21623,31402,5363,1804,1
21624,19073,2218,106,-5
21625,3206,746,29,1
21626,17107,1321,205,8
21627,5025,183,937,2
21628,14048,2628,98,-10
21629,3959,890,306,2
21630,13262,1764,2488,-10
21631,7138,6,1344,2
21632,28160,4374,4230,5
21633,11866,1844,2020,5
21634,12147,2160,2182,1
21635,9728,1934,1176,2
21636,4671,1060,452,1
21637,23791,2354,2884,1
21638,13246,26,2495,1
21639,33596,4423,4183,-10
21640,5645,1090,760,3
21641,26145,4591,864,-10
21642,26222,4598,4649,-10
21643,29405,4545,3747,1
21644,32403,5381,5489,1
21645,31615,3419,5385,-10
21646,12799,864,2354,1
21647,1366,352,356,1
21648,19994,3593,3662,1
21649,1994,451,494,1
21650,25246,4427,2884,10
21651,26628,3717,4589,-10
21652,34134,2016,5707,1
21653,11300,2110,10,1
21654,11970,2117,1902,2
21655,34735,5317,5319,3
21656,5008,669,376,2
21657,15947,1512,2198,10
21658,30592,2247,4681,2
21659,10561,2041,1276,2
21660,10714,2077,1430,1
21661,9922,1967,1240,1
21662,6833,1344,1445,1
21663,18544,1794,3404,1
21664,29097,26,4951,1
21665,7933,1344,1646,1
21666,32834,2778,3356,7
21667,478,135,30,1
21668,15141,1568,1764,3
21669,9865,1576,1344,10
21670,2174,106,428,1
21671,1756,385,436,1
21672,35232,3378,4219,3
21673,28882,4230,1839,3
21674,8600,1763,1631,1
21675,18715,3433,26,1
21676,28825,2077,4873,-10
21677,14318,1981,1500,-10
21678,32919,3800,5346,3
21679,18382,10,2587,1
21680,7213,1483,1293,1
21681,24239,4400,441,1
21682,10479,1847,2070,1
21683,8652,1293,993,2
21684,20647,2570,1275,2
21685,31694,5222,4115,2
21686,14219,2020,2048,-10
21687,10467,864,2069,1
21688,5010,917,1127,2
21689,17458,3204,3177,1
21690,10103,1465,1719,1
21691,19118,3294,3510,1
21692,26936,4684,2545,2
21693,2535,610,606,1
21694,20614,3771,3577,1
21695,23150,3325,1057,10
21696,17895,3288,1697,2
21697,14534,1813,2711,1
21698,21988,4082,2981,2
21699,19760,1576,1685,2
21700,27808,2953,2328,3
21701,22002,2672,3705,1
21702,32402,5381,5488,1
21703,25817,4372,4565,-10
21704,1219,163,24,1
21705,14875,2635,2650,-10
21706,2529,609,610,10
21707,19234,1981,3526,2
21708,6583,1354,1403,1
21709,32436,321,5433,3
21710,26373,1521,4571,-10
21711,23473,3744,2587,5
21712,13445,1764,2519,-10
21713,5267,591,688,4
21714,6436,482,1334,3
21715,649,180,81,1
21716,9825,10,1959,2
21717,23397,1901,4283,1
21718,29329,2062,4521,2
21719,90,30,27,2
21720,17154,3142,26,1
21721,2381,576,258,1
21722,3940,909,334,1
21723,15992,2670,1853,1
21724,16647,2718,452,7
21725,19784,26,3642,1
21726,27591,4518,499,3
21727,13255,1981,2488,-10
21728,29112,2949,4937,1
21729,35407,3523,5865,1
21730,15622,2587,2545,1
21731,10495,1875,1725,-1
21732,401,95,57,3
21733,26956,4545,4665,2
21734,1521,357,217,5
21735,30302,4051,4413,1
21736,10510,1685,2049,2
21737,6535,30,688,1
21738,13044,2269,1983,1
21739,9820,1644,176,1
21740,26668,3718,4654,-10
21741,28091,1764,4436,-10
21742,11349,1814,2209,2
21743,14669,2676,1647,1
21744,16886,2077,2632,1
21745,10347,1341,1311,3
21746,6677,1413,1414,1
21747,34797,26,2084,1
21748,22507,977,3076,4
21749,19801,3093,3613,1
21750,34299,26,5711,4
21751,35082,3564,5473,1
21752,11780,2020,1853,1
21753,7948,1585,75,1
21754,32785,5533,5536,-10
21755,15506,2883,2247,1
21756,21483,3647,3639,3
21757,4133,106,233,1
21758,905,217,225,4
21759,32907,5134,500,1
21760,2036,498,474,1
21761,14763,2721,2128,1
21762,4429,967,1014,1
21763,931,254,6,1
21764,2692,0,589,2
21765,18833,3069,292,1
21766,32204,5459,5456,1
21767,29272,4980,4979,1
21768,6404,476,428,1
21769,11450,1902,2000,2
21770,31832,5406,26,1
21771,23581,3838,3573,1
21772,15826,2860,2882,1
21773,3508,255,177,3
21774,3886,403,895,2
21775,14393,321,2687,-10
21776,34162,3751,69,1
21777,23862,1512,368,1
21778,24738,2822,3848,4
21779,24679,3643,2605,-5
21780,12329,1866,2339,1
21781,24026,2354,3643,1
21782,4707,306,44,1
21783,10069,2008,1764,2
21784,30594,4545,3819,2
21785,16242,3009,2839,1
21786,28676,4083,4521,1
21787,18541,3372,3403,1
21788,34553,2146,1901,5
21789,3265,762,593,1
21790,9546,41,1276,1
21791,12272,2333,2264,1
21792,2434,537,587,1
21793,17284,3156,1786,1
21794,17745,3260,3247,2
21795,2666,3,500,1
21796,27679,4769,4738,1
21797,6972,1344,1464,2
21798,21769,3659,4038,1
21799,20254,139,646,1
21800,2717,285,613,1
21801,29338,2077,4976,-5
21802,10281,1571,1522,5
21803,32695,4973,3631,3
21804,22213,2062,2839,7
21805,19993,3662,3593,2
21806,26504,3713,4443,-10
21807,25983,4589,4617,1
21808,6635,26,1409,1
21809,11759,1827,896,1
21810,22986,26,4215,1
21811,29511,1293,321,10
21812,6991,1471,1470,1
21813,33844,4833,3378,1
21814,21668,505,1522,-1
21815,33010,4528,4230,5
21816,31564,5269,5108,-10
21817,34603,4444,5762,1
21818,22935,313,41,2
21819,20306,441,3684,-10
21820,33617,26,5641,1
21821,19354,2587,3296,2
21822,29893,506,5094,1
21823,26774,4668,1485,2
21824,20999,2587,3894,1
21825,11194,2181,1354,1
21826,21397,3730,2214,2
21827,33888,5603,5584,3
21828,24385,3857,4420,1
21829,28324,4836,2570,3
21830,25636,441,3566,1
21831,25405,3898,4335,4
21832,23339,4264,4115,1
21833,32255,3646,5404,1
21834,13129,2472,1981,1
21835,21598,3996,3750,1
21836,7239,1276,1444,2
21837,25669,4578,1998,-10
21838,4156,864,565,1
21839,5129,610,277,1
21840,28419,4783,4471,4
21841,3303,601,771,1
21842,14274,2302,2520,-10
21843,12331,2339,1866,1
21844,17462,3093,2884,3
21845,10500,2072,2016,1
21846,11874,2269,2282,1
21847,1486,405,141,3
21848,10748,1669,2118,1
21849,3179,733,209,1
21850,16540,3060,2538,1
21851,16568,2587,3071,1
21852,8923,1756,1306,1
21853,13144,1764,2276,1
21854,26576,3715,4596,-10
21855,172,63,42,1
21856,7096,1370,1344,2
21857,26684,3719,4587,-10
21858,34047,3287,3386,1
21859,14226,2472,830,1
21860,34118,3573,4235,2
21861,13951,2618,2620,1
21862,15666,2917,2528,3
21863,27238,1764,4366,1
21864,30401,2077,1541,1
21865,3018,603,306,1
21866,14959,745,1341,-10
21867,12178,2269,864,1
21868,923,185,106,1
21869,32345,4973,5478,1
21870,21473,3659,3980,1
21871,22372,4083,4128,1
21872,14371,2683,2672,1
21873,20113,3659,3691,1
21874,28176,26,4473,1
21875,6348,1276,594,1
21876,23789,2884,2119,1
21877,366,109,30,1
21878,17052,1230,2587,1
21879,19308,2570,3546,1
21880,25687,4584,4171,1
21881,21686,3994,4024,1
21882,34376,3841,864,-3
21883,24480,4437,4417,1
21884,2352,120,10,1
21885,5676,688,834,1
21886,19214,0,268,3
21887,10569,1946,2085,1
21888,27758,4778,4092,-10
21889,32037,5064,4973,1
21890,26696,3719,4643,-10
21891,32932,5559,2347,7
21892,26772,0,2338,1
21893,21277,3947,3946,3
21894,22077,2146,3684,-10
21895,12213,2310,26,1
21896,6846,1121,1344,1
21897,25649,26,4581,1
21898,10304,2044,163,1
21899,22923,321,4207,1
21900,28608,4698,4092,1
21901,31258,3910,5290,-10
21902,1451,6,370,-1
21903,13405,2511,2483,1
21904,27103,3062,3580,1
21905,28660,2938,3819,1
21906,1221,334,26,1
21907,14530,1486,1813,1
21908,8124,1160,1571,4
21909,22536,2782,2587,2
21910,6061,1227,1160,2
21911,23908,2571,3898,2
21912,11876,2282,2150,1
21913,5095,931,396,3
21914,24771,4474,3378,1
21915,25350,4115,4539,1
21916,3870,890,68,1
21917,22256,3659,4117,1
21918,31445,5349,5309,1
21919,3114,718,163,1
21920,20291,26,3682,1
21921,27744,3728,4039,2
21922,9709,1541,1842,1
21923,30010,2077,5110,-10
21924,564,161,6,2
21925,24849,2944,3503,1
21926,20699,3648,3724,1
21927,24119,4374,4223,2
21928,18638,2898,2839,1
21929,1140,315,98,1
21930,23490,4212,2119,5
21931,18488,2570,1764,3
21932,31666,5398,26,1
21933,25005,4115,4482,1
21934,33410,5613,5444,1
21935,8050,1512,0,1
21936,16345,2592,2940,1
21937,5007,1126,987,1
21938,27228,4545,4713,1
21939,21509,3062,3989,1
21940,27571,3819,3317,1
21941,7755,606,269,2
21942,18155,3319,3277,1
21943,26135,4578,4643,1
21944,1626,195,415,2
21945,34481,977,2257,1
21946,16587,2062,2930,-10
21947,3755,791,734,3
21948,22882,2062,3838,2
21949,21412,3837,3970,1
21950,2828,359,660,1
21951,18678,3294,3356,1
21952,18605,3416,1981,1
21953,12020,2299,1981,1
21954,15461,2602,2128,1
21955,4979,551,163,6
21956,28174,4813,4083,1
21957,908,217,42,5
21958,33601,3354,5371,1
21959,16486,2587,3038,2
21960,18406,1981,10,7
21961,15189,2826,1981,10
21962,17635,2071,2140,1
21963,23479,4145,4115,1
21964,2482,594,595,1
21965,6387,1379,240,2
21966,14123,2146,2545,1
21967,31296,5350,5158,1
21968,10935,2096,1800,3
21969,33789,1310,5667,2
21970,35567,5804,1354,1
21971,6411,1370,1176,2
21972,26058,3503,26,2
21973,13011,26,2454,1
21974,20961,3062,141,1
21975,1384,230,381,1
21976,712,6,44,6
21977,14116,1293,2610,-10
21978,21673,2727,3523,1
21979,21276,108,3844,1
21980,30119,5135,5124,-10
21981,4308,791,729,2
21982,17697,2587,3247,2
21983,33502,4299,21,1
21984,25830,3536,3573,3
21985,1624,423,385,1
21986,18890,2793,3438,1
21987,6550,1162,734,1
21988,25012,4493,3838,1
21989,33548,5630,5532,1
21990,28638,4891,4792,1
21991,24538,451,2185,5
21992,3200,230,701,1
21993,34667,3743,1998,1
21994,6831,500,0,10
21995,2242,537,183,1
21996,3263,593,761,1
21997,30700,2077,5233,-2
21998,20980,3062,3877,1
21999,25240,4314,4210,1
22000,33044,5574,3910,3
22001,23830,4295,26,2
22002,32815,3910,3759,1
22003,8876,1610,1144,8
22004,6055,1316,478,10
22005,12653,594,2394,1
22006,20613,2302,3668,-10
22007,34016,5432,3631,1
22008,29897,4471,3453,2
22009,28966,4931,4846,1
22010,15706,2803,2669,1
22011,3242,495,754,1
22012,31216,5290,3910,-10
22013,7453,1522,1567,1
22014,21997,3995,2953,3
22015,11892,2166,2171,2
22016,13963,2622,2618,3
22017,4800,121,684,1
22018,33091,3819,2570,3
22019,5201,1159,987,1
22020,23860,2782,4341,1
22021,32472,3751,5496,1
22022,9982,1607,1725,1
22023,2282,546,493,1
22024,8185,1685,1690,1
22025,33448,5618,5617,10
22026,13822,2580,2590,1
22027,13420,2512,2515,1
22028,34895,5718,5772,1
22029,21230,2031,3894,1
22030,15059,2668,2790,1
22031,33506,5319,2254,1
22032,13753,1354,1324,3
22033,28074,2254,4230,1
22034,10252,1925,1902,1
22035,28981,4619,4206,1
22036,18273,2727,3357,1
22037,30977,5299,1485,3
22038,34612,4444,4521,1
22039,12936,2404,1981,5
22040,22181,3573,3998,1
22041,28557,4545,2062,1
22042,16138,2988,2669,1
22043,29589,5027,4521,3
22044,7740,1524,1617,10
22045,8780,1783,1644,3
22046,15842,2187,2904,4
22047,24757,4471,3503,1
22048,26938,2884,4196,1
22049,178,50,68,1
22050,8901,1571,1739,2
22051,7803,1624,1628,1
22052,17011,26,3143,1
22053,13415,2515,2512,1
22054,7046,1176,1419,2
22055,32843,5544,3191,5
22056,26911,2949,3623,1
22057,22801,3904,4123,10
22058,14983,1245,1176,5
22059,26388,4655,4658,-5
22060,14955,2359,2748,1
22061,14354,1344,2622,-10
22062,21117,3523,35,2
22063,6039,506,1310,1
22064,1158,101,163,1
22065,32484,4299,5412,1
22066,28899,3555,2587,10
22067,29645,4279,5035,1
22068,7995,145,1541,1
22069,19431,2146,1902,6
22070,20190,1764,3593,2
22071,11435,2125,1456,1
22072,7212,0,1498,3
22073,12369,2350,313,1
22074,13321,2500,506,1
22075,9754,1610,3,3
22076,18599,3250,1485,1
22077,10664,1500,2092,2
22078,32294,1998,2778,2
22079,29581,4698,3573,3
22080,6637,506,1334,1
22081,18223,3345,2592,1
22082,3458,779,170,1
22083,33188,5512,2939,1
22084,10147,1444,1275,3
22085,13267,2488,2497,6
22086,4324,884,791,4
22087,33902,851,75,1
22088,10704,864,782,1
22089,20762,3032,2570,4
22090,3187,691,737,3
22091,9611,1891,864,2
22092,27156,4109,2545,1
22093,21096,1321,3325,1
22094,19495,3589,2077,1
22095,33875,5570,1310,2
22096,3847,378,603,1
22097,3605,821,835,1
22098,21789,2570,1643,1
22099,22176,3751,4104,1
22100,1698,343,308,1
22101,23131,2580,4240,1
22102,28431,4826,977,10
22103,13191,26,1876,1
22104,9229,497,30,1
22105,13408,2497,2513,10
22106,8062,1655,1354,1
22107,31745,3573,5382,1
22108,12142,188,2318,1
22109,3945,306,890,1
22110,3660,580,734,3
22111,29748,41,4741,5
22112,24244,3736,1277,2
22113,14683,2729,26,10
22114,35405,2338,5841,2
22115,30638,240,4375,1
22116,30819,3910,3924,2
22117,19068,2718,3294,1
22118,20098,3203,1981,1
22119,433,128,30,1
22120,14758,2725,2266,1
22121,557,42,152,4
22122,25678,4564,4585,1
22123,1458,142,139,2
22124,34929,3356,4219,1
22125,7404,734,1558,2
22126,22496,4116,163,1
22127,27274,864,3958,-10
22128,6202,977,1160,2
22129,1415,216,362,1
22130,6659,1396,977,4
22131,476,127,141,1
22132,25844,2545,1786,2
22133,14273,2302,2666,-10
22134,19417,2820,1907,3
22135,26436,3710,4579,-10
22136,29220,1764,4970,-8
22137,10865,1998,2133,1
22138,29593,4092,5028,1
22139,5289,1166,482,2
22140,30766,5245,3349,1
22141,2650,521,591,1
22142,21200,98,3916,2
22143,11374,1354,2204,1
22144,13704,2020,2566,-10
22145,32071,3378,4521,2
22146,6304,1121,0,5
22147,10660,2102,1144,1
22148,813,225,42,4
22149,26595,3716,4579,-10
22150,6924,782,1310,2
22151,3171,98,732,1
22152,13836,2125,1521,1
22153,11899,896,2262,2
22154,31702,1603,26,1
22155,1860,139,359,2
22156,30679,1786,4206,5
22157,15693,2669,2738,4
22158,15332,2819,334,-1
22159,31131,5158,5325,1
22160,18981,3424,3482,5
22161,23421,1945,4008,1
22162,18604,1981,3416,1
22163,29146,4960,4152,-10
22164,647,137,180,1
22165,32353,5481,2974,1
22166,21506,3062,3864,1
22167,9149,1732,1469,1
22168,10866,2132,1160,2
22169,20478,3755,2570,1
22170,17283,2669,3170,1
22171,26103,2545,4520,1
22172,27735,4690,4697,2
22173,3534,758,791,2
22174,4235,84,41,2
22175,33892,2338,5666,1
22176,12783,6,1512,1
22177,32509,4115,4038,1
22178,27167,4704,2545,2
22179,27338,2338,2218,1
22180,24589,4137,2884,1
22181,26176,4639,1293,10
22182,14459,1629,1981,2
22183,34712,26,5779,1
22184,32145,4759,4051,1
22185,34203,5432,505,2
22186,10793,0,1725,-10
22187,28855,3160,3201,-10
22188,31767,5411,4471,1
22189,8193,1519,820,1
22190,6132,1336,1335,5
22191,30274,4933,240,1
22192,16680,3080,2065,1
22193,16914,2587,3114,-1
22194,25102,2884,4442,1
22195,19452,3150,453,4
22196,33066,5579,5512,1
22197,29689,4471,5036,-10
22198,12756,510,864,2
22199,31554,5382,2949,1
22200,17431,3046,2718,1
22201,25417,4515,4552,1
22202,23225,4122,4125,2
22203,17966,1176,3305,10
22204,4640,967,1055,1
22205,13812,2388,1981,1
22206,11413,1742,1354,1
22207,19404,3543,26,1
22208,24713,500,4092,5
22209,8925,1725,1306,1
22210,27032,3062,3857,1
22211,33099,4444,5532,2
22212,19681,2218,3154,1
22213,21558,4002,3573,1
22214,3840,428,884,3
22215,13990,1764,2601,-10
22216,9398,1847,1698,1
22217,26784,4284,4206,5
22218,1778,75,45,5
22219,1817,6,432,-1
22220,13742,2575,2075,1
22221,33904,3800,5683,1
22222,19648,3279,3593,3
22223,30137,3040,5138,1
22224,10905,1240,1927,1
22225,15668,2062,2886,2
22226,18559,1354,3408,3
22227,1668,6,270,-1
22228,7550,1176,1449,2
22229,18603,3383,2839,7
22230,23904,4349,1521,1
22231,16349,1606,2328,1
22232,11772,2025,2267,3
22233,31158,3910,5332,1
22234,5744,582,783,-10
22235,4181,509,531,1
22236,1958,216,481,1
22237,16352,2587,2128,1
22238,33938,3631,5429,3
22239,21542,3898,3046,1
22240,13312,264,506,1
22241,25990,4576,4617,4
22242,34257,3910,75,1
22243,28232,2338,4559,1
22244,2574,591,362,1
22245,16657,2587,551,1
22246,4728,1070,776,1
22247,373,81,116,1
22248,24352,3554,4338,1
22249,16489,2486,3038,1
22250,7804,1628,1624,1
22251,21524,3405,2587,2
22252,8690,1344,1634,1
22253,35430,4444,5797,2
22254,14929,2755,41,5
22255,21503,3062,3858,1
22256,3675,495,163,2
22257,17229,3052,1576,1
22258,824,103,30,1
22259,23686,4322,505,1
22260,26962,3825,2338,3
22261,1868,470,472,1
22262,12343,2312,1866,3
22263,4819,84,864,1
22264,22071,2016,4097,1
22265,733,165,59,1
22266,2392,579,578,1
22267,15019,2433,2591,1
22268,34891,1,5805,8
22269,10794,864,1321,1
22270,16455,2764,1764,2
22271,11919,1459,688,1
22272,17232,3181,3052,1
22273,17488,3185,2247,1
22274,8831,1629,1668,1
22275,25281,10,1610,3
22276,8527,1647,1700,1
22277,30970,3497,1981,-10
22278,32383,3356,5428,1
22279,16543,3032,2555,1
22280,23550,2587,2016,6
22281,23110,4059,4194,1
22282,22929,3117,10,1
22283,33142,3646,2974,-3
22284,35552,1685,2338,2
22285,31259,4722,3910,-10
22286,27292,4710,3391,1
22287,7305,97,1528,-10
22288,1368,359,0,1
22289,19275,2587,2995,4
22290,7400,1512,1549,1
22291,16230,1344,1160,10
22292,30164,4206,2257,1
22293,4667,6,840,2
22294,28843,3670,18,10
22295,24518,4284,4433,2
22296,25788,2500,2884,1
22297,14171,2125,206,1
22298,24859,1310,1993,-10
22299,35045,4123,5819,7
22300,32694,1893,0,4
22301,12585,2269,805,1
22302,6047,567,1310,1
22303,8729,1640,1644,1
22304,28671,2020,4092,6
22305,8834,1668,1793,2
22306,7829,1611,1522,10
22307,12823,1521,1512,3
22308,29413,4034,4995,1
22309,2658,359,606,1
22310,18767,3019,3447,1
22311,7374,26,1549,1
22312,27267,1786,3958,-10
22313,14255,1410,1981,1
22314,33003,5568,5433,1
22315,16901,26,2654,1
22316,32234,1764,5465,1
22317,25321,4465,4316,1
22318,18316,1576,2587,2
22319,32979,3910,3800,1
22320,8754,681,1781,2
22321,1188,209,44,1
22322,9947,1916,1800,1
22323,5222,17,1179,5
22324,2363,510,84,1
22325,3882,334,734,1
22326,3672,244,701,1
22327,5045,230,66,2
22328,11211,1921,1321,1
22329,11308,2198,2093,1
22330,33729,2077,2884,2
22331,2104,510,97,1
22332,7998,135,1655,1
22333,13616,1764,2546,-10
22334,35252,5793,1998,1
22335,27281,4689,4719,1
22336,22920,3117,1764,5
22337,4843,444,1002,2
