,index,src,dst,rating
15395,13164,206,91,1
15396,5669,15,99,3
15397,12304,78,1017,1
15398,1042,66,1,1
15399,7354,408,25,1
15400,13294,650,93,1
15401,12486,94,81,1
15402,4840,811,12,3
15403,13794,101,855,1
15404,21923,1017,621,1
15405,9183,39,3032,1
15406,22835,873,1147,1
15407,3880,1701,9,2
15408,6830,2437,22,1
15409,6879,22,137,1
15410,22917,1508,917,1
15411,21025,657,465,1
15412,22402,2764,734,1
15413,20900,1961,447,2
15414,17625,194,863,3
15415,5633,709,15,1
15416,12538,332,82,1
15417,3722,8,69,3
15418,2617,491,5,1
15419,13160,92,91,2
15420,6567,1637,21,3
15421,19107,277,1791,1
15422,15186,933,129,2
15423,15897,3114,146,2
15424,12614,609,83,1
15425,6823,2446,22,1
15426,1993,3,39,5
15427,7268,189,25,2
15428,21694,2680,579,1
15429,6574,3696,21,2
15430,15825,144,297,1
15431,1657,2,747,2
15432,15604,320,140,1
15433,3415,7,1297,1
15434,23995,3078,3773,1
15435,5969,1305,17,7
15436,6361,19,490,3
15437,14656,2520,118,1
15438,4968,12,2385,1
15439,13632,97,952,1
15440,23801,3685,1882,1
15441,11608,145,68,1
15442,7121,2134,24,1
15443,15190,1362,129,1
15444,6615,254,21,1
15445,11004,257,60,3
15446,12103,1714,76,1
15447,5899,16,97,2
15448,12565,82,481,1
15449,6791,292,22,4
15450,20426,397,415,2
15451,16887,521,176,2
15452,9827,45,60,1
15453,1135,1,188,3
15454,7356,1426,25,1
15455,7545,3485,26,1
15456,23342,1225,2476,1
15457,5255,557,14,3
15458,9634,182,44,10
15459,23088,1365,1015,1
15460,10058,48,1377,2
15461,13495,162,95,1
15462,20435,714,400,1
15463,19146,490,280,-5
15464,17378,183,3782,-10
15465,5140,13,795,6
15466,3930,1030,9,1
15467,3216,42,7,4
15468,4882,2277,12,1
15469,22853,881,1347,1
15470,19028,271,3735,-10
15471,17247,2011,180,1
15472,15997,679,149,1
15473,11787,131,71,3
15474,10130,256,49,1
15475,18354,2335,229,-2
15476,11898,72,111,4
15477,7124,171,24,1
15478,18474,1957,238,2
15479,4523,10,941,1
15480,2404,4,3306,1
15481,14953,124,495,1
15482,5078,66,13,3
15483,8895,345,37,5
15484,22407,1180,737,3
15485,3965,1306,9,1
15486,3202,599,7,5
15487,20608,827,413,10
15488,5712,15,2929,1
15489,16600,166,273,1
15490,2571,3157,5,2
15491,1976,438,3,1
15492,3757,8,294,1
15493,5990,1525,17,2
15494,18818,255,328,1
15495,20104,360,1752,1
15496,5975,689,17,5
15497,3232,132,7,3
15498,10730,56,993,1
15499,4275,279,10,1
15500,8929,1488,37,1
15501,13980,659,105,2
15502,4001,467,9,1
15503,13901,103,1595,1
15504,15685,198,142,1
15505,7168,24,331,2
15506,7568,640,26,1
15507,18228,223,2463,1
15508,17243,509,180,2
15509,10666,2106,56,1
15510,7019,23,82,1
15511,14017,105,659,2
15512,19724,910,327,1
15513,10981,1481,59,-1
15514,2586,1156,5,1
15515,7505,33,26,3
15516,1049,2630,1,1
15517,14776,121,758,1
15518,16160,152,2608,1
15519,16156,152,863,1
15520,1,429,0,10
15521,549,0,1859,1
15522,19749,328,3782,-10
15523,16737,411,172,1
15524,14660,379,118,1
15525,8968,37,116,2
15526,21377,1155,521,1
15527,272,2995,0,1
15528,3455,7,590,-1
15529,7344,69,25,1
15530,19137,2435,280,2
15531,16300,2814,156,1
15532,18612,3427,245,1
15533,1559,2,972,4
15534,17056,176,268,1
15535,22997,955,2217,1
15536,14075,106,1541,1
15537,16183,153,221,1
15538,10962,266,59,9
15539,8395,32,325,1
15540,23962,3493,2410,1
15541,6944,3473,23,1
15542,21260,500,793,10
15543,18618,245,2335,3
15544,19080,347,276,1
15545,14709,1057,120,5
15546,16905,392,176,2
15547,2778,5,29,1
15548,13970,104,612,-2
15549,21404,746,528,1
15550,23276,1158,3777,-10
15551,14526,798,116,3
15552,14890,291,124,2
15553,20045,1132,356,1
15554,3521,7,330,-1
15555,11273,112,64,5
15556,17878,206,3773,-10
15557,3642,1282,8,2
15558,19402,629,299,1
15559,13709,99,1693,1
15560,5474,14,966,1
15561,9272,1040,40,1
15562,13667,98,3730,2
15563,6492,20,136,2
15564,8169,72,31,1
15565,12947,881,87,1
15566,23604,1543,1855,1
15567,18301,1882,226,5
15568,23369,1249,1247,1
15569,12622,83,449,10
15570,17197,178,347,3
15571,8527,1377,33,1
15572,15846,144,3771,-10
15573,18374,1726,231,2
15574,12277,404,78,1
15575,4064,9,53,2
15576,22319,711,1675,1
15577,1623,2,3690,2
15578,7378,25,241,5
15579,1171,1,271,2
15580,23401,1268,2084,2
15581,22378,727,2614,1
15582,13542,95,1552,1
15583,4980,12,3118,1
15584,1241,1,64,1
15585,11615,3770,68,1
15586,13380,110,94,-1
15587,5725,15,225,1
15588,2545,184,5,3
15589,9703,44,1672,1
15590,13361,1306,94,1
15591,22571,2028,791,1
15592,15817,144,254,1
15593,11444,1287,66,1
15594,14422,3471,114,1
15595,13336,3471,94,2
15596,19440,302,386,10
15597,8308,2251,32,1
15598,2444,4,691,1
15599,1600,2,1053,3
15600,21675,575,3742,3
15601,13221,91,2984,1
15602,15038,982,127,2
15603,22096,662,819,10
15604,125,369,0,2
15605,20885,444,1624,1
15606,3246,9,7,2
15607,9520,42,586,1
15608,7597,26,1178,2
15609,14771,797,121,1
15610,22679,1038,802,2
15611,14452,114,3471,1
15612,10999,67,60,10
15613,7555,885,26,1
15614,11024,598,60,1
15615,14908,298,124,1
15616,2188,3,3760,-1
15617,23346,1935,1231,1
15618,13525,95,3386,1
15619,3311,3743,7,1
15620,3471,7,518,-1
15621,20380,2948,392,1
15622,15636,914,141,1
15623,15354,132,256,4
15624,11271,63,3593,-2
15625,8860,36,379,4
15626,18115,218,1788,2
15627,7176,24,31,2
15628,16769,279,173,1
15629,12334,78,579,1
15630,2848,2335,6,2
15631,12576,82,3778,-8
15632,7171,24,522,2
15633,8924,743,37,1
15634,18814,2789,255,1
15635,23868,2576,2150,1
15636,13464,94,144,-1
15637,9200,39,1477,1
15638,21765,594,879,9
15639,10495,53,233,8
15640,10780,245,57,1
15641,19187,282,321,3
15642,12092,131,76,4
15643,12591,3747,83,2
15644,21742,588,1735,1
15645,11800,649,71,1
15646,55,3244,0,3
15647,1669,2,1378,1
15648,22277,1181,704,2
15649,20175,886,368,3
15650,16496,164,222,1
15651,4277,1561,10,1
15652,13390,94,393,7
15653,15495,136,3505,1
15654,4013,9,160,5
15655,15012,3205,126,5
15656,23191,1095,1695,1
15657,1332,41,2,4
15658,16456,162,461,1
15659,15341,588,132,2
15660,8101,30,428,5
15661,22918,919,917,1
15662,15349,798,132,1
15663,15104,128,193,5
15664,23464,1574,1371,1
15665,23558,3781,1470,1
15666,1384,157,2,2
15667,8663,2560,34,1
15668,17258,180,355,5
15669,20657,528,420,1
15670,19713,326,3551,1
15671,1722,2,26,1
15672,23958,2397,3182,1
15673,15942,1071,148,8
15674,7108,394,24,1
15675,4058,9,32,2
15676,10751,3769,57,2
15677,7853,123,29,6
15678,8264,3677,32,3
15679,702,0,2925,1
15680,20765,432,571,1
15681,13752,1989,101,10
15682,24099,3595,3662,4
15683,21215,524,492,10
15684,10830,57,86,2
15685,7747,101,28,2
15686,14062,548,106,1
15687,903,2005,1,10
15688,1472,110,2,1
15689,2919,3773,6,1
15690,20231,373,399,8
15691,15836,144,3728,-2
15692,13367,642,94,1
15693,1633,2,2320,2
15694,16214,2713,154,1
15695,18809,478,255,1
15696,22430,740,2911,1
15697,2065,3,8,2
15698,8941,37,79,8
15699,9607,43,1728,3
15700,3709,8,175,8
15701,3957,591,9,1
15702,16630,667,168,1
15703,12976,87,1404,1
15704,5408,14,652,1
15705,17761,1432,201,1
15706,21176,489,649,1
15707,8408,32,702,1
15708,23286,1346,1168,2
15709,8241,31,370,1
15710,23619,2335,1597,1
15711,507,0,3328,1
15712,9815,45,3173,1
15713,7490,25,815,-10
15714,23710,1696,3742,1
15715,10186,49,1974,1
15716,14911,3623,124,1
15717,6999,23,94,2
15718,11857,206,72,2
15719,23408,1275,1761,1
15720,12298,78,2090,1
15721,15369,132,370,1
15722,22222,685,797,-1
15723,9718,44,2501,1
15724,16060,3337,150,1
15725,16000,2821,149,1
15726,7068,248,24,3
15727,18649,247,493,1
15728,22257,695,2298,1
15729,23910,2318,3773,2
15730,1322,1337,2,5
15731,3496,7,3673,-1
15732,16977,3773,176,-1
15733,3115,6,2980,1
15734,17348,182,3748,-10
15735,11977,77,74,3
15736,6336,1144,19,1
15737,6139,94,18,3
15738,14038,105,714,1
15739,4276,307,10,1
15740,19322,504,292,1
15741,2458,4,1490,1
15742,13020,2032,88,1
15743,3180,6,3662,-10
15744,486,0,376,1
15745,22769,3781,850,1
15746,3596,64,8,4
15747,13579,96,104,1
15748,3793,8,1022,1
15749,11138,61,1780,1
15750,18965,265,295,3
15751,12781,84,3512,-10
15752,13851,497,103,3
15753,13515,95,125,3
15754,17762,2003,201,1
15755,615,0,3102,1
15756,19199,283,2152,1
15757,8126,30,1039,1
15758,20816,438,1043,2
15759,11140,61,1164,1
15760,19945,346,1487,1
15761,591,0,3148,1
15762,19403,340,299,1
15763,649,0,2234,1
15764,9003,37,56,1
15765,21226,493,1420,2
15766,15673,2904,142,10
15767,2447,4,1831,1
15768,20591,411,495,1
15769,17728,199,606,2
15770,7155,24,695,3
15771,4637,375,11,1
15772,10425,3621,52,1
15773,9347,44,41,1
15774,4656,1321,11,1
15775,20715,816,429,5
15776,18052,2560,216,1
15777,7906,747,29,1
15778,18588,1888,244,1
15779,23544,1456,1476,1
15780,3322,7,395,4
15781,15948,639,148,1
15782,21932,621,2644,1
15783,8561,33,206,1
15784,6082,17,78,1
15785,21688,577,2026,1
15786,5924,16,66,1
15787,16441,374,162,1
15788,12099,1117,76,2
15789,22701,814,1190,1
15790,10748,287,57,3
15791,11471,66,136,1
15792,13095,89,569,3
15793,5713,15,1426,1
15794,1125,1,108,5
15795,2679,5,48,2
15796,5340,187,14,-1
15797,20566,2937,409,1
15798,22296,707,3782,-10
15799,16764,172,3745,-10
15800,23127,3773,1044,3
15801,24020,3462,3742,-10
15802,8884,36,39,1
15803,689,0,2965,1
15804,13853,278,103,3
15805,5290,1350,14,2
15806,19472,1366,304,1
15807,16722,171,490,1
15808,2518,31,5,7
15809,14334,191,113,3
15810,1230,1,34,1
15811,15197,298,129,1
15812,20836,2499,441,1
15813,12850,290,86,2
15814,11453,66,254,2
15815,5507,14,54,-1
15816,17012,176,1514,4
15817,4133,9,2128,1
15818,10501,53,73,5
15819,11581,1493,68,1
15820,4026,9,21,3
15821,7409,25,1029,2
15822,5465,14,426,1
15823,7789,135,28,1
15824,22666,797,1028,1
15825,13857,3564,103,2
15826,2459,4,2334,1
15827,3362,7,2383,1
15828,22612,2883,797,1
15829,10412,178,52,2
15830,22827,3566,870,1
15831,14943,124,1008,1
15832,7196,24,3081,1
15833,11902,72,84,2
15834,6362,19,121,3
15835,6095,17,120,1
15836,22658,797,1752,1
15837,19738,327,910,1
15838,6464,533,20,1
15839,1665,2,71,1
15840,2009,3,776,4
15841,6220,18,72,3
15842,16772,173,1159,2
15843,5470,14,164,1
15844,16770,390,173,1
15845,13143,90,167,3
15846,20956,3034,455,8
15847,21459,1964,535,1
15848,21582,552,3242,1
15849,17067,176,1537,1
15850,16321,3385,157,1
15851,14789,121,797,1
15852,1471,2262,2,1
15853,11797,3346,71,1
15854,13118,89,3750,-10
15855,22191,2720,681,1
15856,19551,667,311,2
15857,9919,415,47,1
15858,14363,113,125,3
15859,6518,20,1297,1
15860,6943,817,23,1
15861,22572,1158,791,-10
15862,17613,193,1954,1
15863,18313,226,1832,1
15864,21063,473,474,2
15865,5090,32,13,2
15866,17132,176,3782,-10
15867,4563,814,11,10
15868,13043,88,252,1
15869,10397,3779,52,10
15870,6211,18,320,5
15871,12379,2924,79,1
15872,20340,494,385,1
15873,5584,770,15,2
15874,11274,915,64,4
15875,11706,231,69,1
15876,10598,3165,55,1
15877,6512,20,224,1
15878,3398,7,595,1
15879,12693,294,84,1
15880,14732,504,120,1
15881,19328,292,504,1
15882,11712,490,69,-1
15883,16182,153,218,1
15884,9084,38,1279,1
15885,14486,3773,115,1
15886,13984,130,105,1
15887,10516,53,913,1
15888,10596,1538,55,2
15889,5901,16,106,2
15890,9849,3781,46,9
15891,21685,577,726,6
15892,17799,3690,203,1
15893,8732,701,35,1
15894,18204,383,223,1
15895,23110,1486,1034,1
15896,18170,221,350,2
15897,726,0,1493,1
15898,23565,1474,3781,1
15899,11195,62,3782,-10
15900,10269,50,1313,1
15901,1869,155,3,2
15902,4218,481,10,3
15903,9887,46,139,1
15904,14324,112,176,1
15905,6912,66,23,3
15906,6050,17,689,5
15907,18352,497,229,1
15908,15343,2215,132,1
15909,14677,118,768,1
15910,15786,2292,144,-1
15911,19023,271,797,-10
15912,8047,400,30,6
15913,22727,3267,824,1
15914,15067,127,162,1
15915,16,3340,0,5
15916,21586,552,2230,1
15917,14578,116,121,1
15918,6517,20,960,1
15919,19129,703,279,1
15920,18303,3482,226,1
15921,6834,39,22,1
15922,22211,3743,682,1
15923,8311,959,32,1
15924,17442,271,187,2
15925,12242,2722,78,2
15926,49,112,0,4
15927,8819,88,36,5
15928,22541,783,3742,1
15929,7207,24,3042,1
15930,160,1064,0,1
15931,14407,122,114,2
15932,1195,1,4,1
15933,12384,79,597,3
15934,18549,1180,243,3
15935,6516,20,359,1
15936,12877,1862,86,1
15937,5006,12,3046,1
15938,12648,83,1615,1
15939,2034,3,96,3
15940,6669,21,65,3
15941,11258,63,1553,1
15942,570,0,2350,1
15943,6743,21,2816,1
15944,4147,9,129,1
15945,12836,85,1592,1
15946,12665,3414,84,2
15947,601,0,173,1
15948,9207,39,451,1
15949,22710,821,1579,1
15950,14840,455,123,1
15951,6167,1198,18,1
15952,11760,1330,70,1
15953,8976,37,699,1
15954,16355,159,1844,3
15955,469,0,112,2
15956,15534,340,138,1
15957,20399,1539,394,1
15958,13549,272,96,4
15959,8355,2595,32,1
15960,16384,160,634,3
15961,22130,670,861,2
15962,2381,4,28,2
15963,8707,290,35,2
15964,21209,490,3779,-10
15965,7957,29,486,2
15966,10783,1866,57,1
15967,7303,171,25,1
15968,17851,205,822,10
15969,14851,584,123,1
15970,7236,24,798,1
15971,14170,108,930,1
15972,23038,3760,989,1
15973,6925,94,23,2
15974,13941,2396,104,1
15975,19457,345,303,1
15976,17971,211,1267,3
15977,17389,263,184,1
15978,14061,360,106,1
15979,1321,1346,2,5
15980,15648,271,141,-5
15981,3403,7,961,1
15982,11030,1827,60,1
15983,8825,379,36,4
15984,3921,155,9,1
15985,15787,331,144,-1
15986,8069,57,30,1
15987,9453,1782,42,1
15988,8025,29,3773,-6
15989,14615,157,117,1
15990,3650,18,8,1
15991,3188,6,3778,-10
15992,19838,534,338,3
15993,18025,214,1404,1
15994,11390,65,2593,1
15995,17005,176,809,5
15996,4733,11,91,1
15997,15934,147,3505,1
15998,16641,168,182,3
15999,5435,14,3426,1
16000,20519,405,720,2
16001,5658,15,654,4
16002,1826,138,3,4
16003,10940,58,3558,5
16004,5089,1287,13,2
16005,15971,148,530,2
16006,1969,511,3,1
16007,23526,3742,1440,3
16008,20281,776,379,1
16009,5051,391,13,5
16010,20367,388,629,1
16011,7495,266,26,6
16012,7060,283,24,8
16013,5760,59,16,5
16014,18325,227,3782,-10
16015,14028,105,259,1
16016,95,120,0,2
16017,16092,1690,151,1
16018,3773,8,145,1
16019,16040,149,1646,1
16020,19836,337,3710,1
16021,9387,41,82,1
16022,11017,487,60,1
16023,20718,429,830,10
16024,23382,2073,1251,1
16025,22090,660,2570,1
16026,20480,423,403,1
16027,11310,64,112,5
16028,7932,144,29,1
16029,13537,95,2411,1
16030,14612,527,117,1
16031,15794,3743,144,-10
16032,17551,190,595,1
16033,15550,138,2514,1
16034,6042,17,159,9
16035,1928,1736,3,1
16036,14532,345,116,2
16037,12375,746,79,1
16038,9651,198,44,1
16039,12444,80,3249,1
16040,8414,32,3691,1
16041,17323,1105,182,2
16042,4448,10,122,1
16043,7400,25,267,2
16044,11468,66,3464,1
16045,14384,113,765,1
16046,12722,84,290,2
16047,10049,48,249,5
16048,13067,218,89,2
16049,21704,1267,583,2
16050,14228,109,1882,1
16051,2972,1730,6,1
16052,6254,18,1191,1
16053,17294,181,3453,2
16054,9932,515,47,1
16055,80,1579,0,2
16056,10072,48,829,1
16057,2869,317,6,2
16058,15406,544,134,1
16059,2964,1759,6,1
16060,8618,2151,34,2
16061,20534,407,1452,1
16062,12682,117,84,1
16063,921,270,1,8
16064,21725,586,3356,1
16065,21076,2081,475,4
16066,23206,1105,1106,1
16067,18943,1505,263,2
16068,5022,12,1527,1
16069,19897,919,341,1
16070,13447,94,1170,1
16071,6575,2238,21,2
16072,15835,144,638,-1
16073,21051,472,985,1
16074,1720,2,1458,1
16075,17637,248,195,1
16076,2885,344,6,1
16077,9019,3781,38,3
16078,10485,327,53,1
16079,13014,1266,88,1
16080,19686,387,324,10
16081,1444,335,2,1
16082,18254,224,1618,1
16083,23073,1009,2109,2
16084,15312,1704,131,1
16085,16445,649,162,1
16086,16528,165,490,5
16087,12004,327,74,1
16088,11895,187,72,-1
16089,15493,136,252,1
16090,17045,176,1047,2
16091,20179,368,2033,2
16092,6234,18,261,2
16093,13112,89,130,1
16094,19116,1073,278,1
16095,10125,2879,49,1
16096,6509,20,70,1
16097,23850,2064,2659,1
16098,16381,1312,160,1
16099,15893,1455,146,5
16100,16052,149,3782,-10
16101,12231,77,153,1
16102,2879,2191,6,2
16103,13736,1439,100,1
16104,11392,65,132,1
16105,5262,3095,14,3
16106,23256,1146,3253,1
16107,746,0,1748,1
16108,23039,2456,989,1
16109,10527,2994,54,10
16110,15000,125,154,1
16111,10496,53,199,8
16112,15587,139,670,1
16113,15228,129,325,1
16114,3053,6,483,2
16115,15856,1148,145,1
16116,6963,315,23,1
16117,1780,214,3,10
16118,10834,57,245,2
16119,6991,23,948,3
16120,21238,495,3736,-1
16121,7874,2255,29,2
16122,8749,82,35,1
16123,19106,277,522,1
16124,13685,98,418,1
16125,18346,1072,229,4
16126,18944,797,263,2
16127,2186,3,3767,-1
16128,9311,80,41,1
16129,15723,1560,143,2
16130,13938,291,104,1
16131,4417,10,3506,2
16132,653,0,3026,1
16133,637,0,3058,1
16134,2866,945,6,2
16135,11965,73,130,4
16136,4553,10,176,-10
16137,14207,140,109,1
16138,7182,24,700,1
16139,7410,25,385,2
16140,23463,1369,2389,1
16141,5539,74,15,6
16142,8184,135,31,1
16143,17796,3743,203,2
16144,10155,49,89,4
16145,13867,1596,103,1
16146,16339,158,271,10
16147,20172,367,1403,1
16148,3433,7,42,1
16149,10635,3757,56,5
16150,19927,941,345,1
16151,1346,3199,2,3
16152,21691,578,618,1
16153,21992,2254,640,1
16154,22974,2947,940,1
16155,24165,3780,3776,10
16156,115,2237,0,2
16157,21962,629,792,2
16158,9131,254,39,1
16159,9991,47,312,1
16160,23411,2138,1291,-1
16161,21873,3754,613,-10
16162,14041,105,421,1
16163,3349,7,2343,1
16164,12420,3249,80,1
16165,7023,23,3146,1
16166,798,0,2779,1
16167,9456,586,42,1
16168,3294,105,7,1
16169,15384,139,133,1
16170,22842,875,1775,1
16171,9039,51,38,1
16172,15248,129,1429,1
16173,6201,2335,18,-5
16174,20730,430,860,9
16175,18501,238,914,1
16176,7948,29,596,2
16177,192,1855,0,1
16178,12308,78,2677,1
16179,3028,6,1063,2
16180,1496,39,2,1
16181,12617,1082,83,1
16182,16006,477,149,1
16183,19228,285,705,1
16184,11379,65,123,2
16185,20304,3742,382,3
16186,15460,135,202,1
16187,9330,89,41,1
16188,20679,1378,423,3
16189,929,46,1,7
16190,20390,392,3567,1
16191,3475,7,106,-1
16192,21911,618,1659,1
16193,12593,618,83,1
16194,7940,29,571,4
16195,23106,3755,1029,2
16196,1710,2,2333,1
16197,21065,473,2936,1
16198,6134,1373,18,3
16199,5596,2205,15,1
16200,16073,150,807,10
16201,2582,3593,5,1
16202,11697,590,69,1
16203,9445,1790,42,1
16204,14220,109,140,2
16205,10261,50,960,1
16206,14039,105,224,1
16207,13309,93,374,1
16208,1713,2,2327,1
16209,9064,38,273,3
16210,7517,289,26,2
16211,3908,1017,9,1
16212,10358,51,202,1
16213,6406,50,20,3
16214,21263,715,501,2
16215,14056,1057,106,1
16216,6051,17,871,5
16217,16755,172,397,1
16218,16785,173,176,-10
16219,7141,1030,24,1
16220,23434,1327,1325,1
16221,10359,51,265,1
16222,20091,2188,359,1
16223,4045,9,200,2
16224,2565,2375,5,2
16225,16272,155,288,1
16226,18625,1863,246,1
16227,371,1719,0,1
16228,12097,937,76,2
16229,17976,762,212,5
16230,21202,490,3730,1
16231,24028,3464,3762,-4
16232,15711,142,158,1
16233,10600,196,55,1
16234,10889,57,3217,1
16235,8155,218,31,2
16236,21020,651,464,8
16237,14256,110,3779,-10
16238,4640,81,11,1
16239,7681,27,313,10
16240,3535,7,1501,-1
16241,450,0,1314,2
16242,5154,13,76,3
16243,15714,494,143,5
16244,9646,715,44,2
16245,490,0,3374,1
16246,2099,3,365,2
16247,14698,119,244,1
16248,19563,928,312,4
16249,14310,1690,112,-10
16250,21152,2222,485,1
16251,7720,27,513,1
16252,114,141,0,2
16253,1487,1834,2,1
16254,16418,294,161,1
16255,23545,1457,2140,1
16256,7260,3781,25,3
16257,11256,63,2415,1
16258,3413,7,1037,1
16259,4806,11,3703,1
16260,16029,149,2821,1
16261,9318,1336,41,1
16262,19807,333,820,1
16263,16365,694,160,1
16264,7591,26,109,2
16265,15539,138,662,2
16266,15619,140,2405,1
16267,12645,83,1099,1
16268,22460,753,811,1
16269,5586,163,15,1
16270,124,2844,0,2
16271,15728,411,143,1
16272,24072,3513,3738,10
16273,15913,208,147,1
16274,1769,2,94,1
16275,14544,1757,116,1
16276,13405,94,2409,1
16277,16824,303,175,5
16278,3890,1039,9,2
16279,10733,56,64,1
16280,1245,1,298,1
16281,23137,1049,1867,1
16282,1825,507,3,4
16283,21674,575,578,10
16284,4885,951,12,1
16285,22054,2040,653,1
16286,19990,3564,351,1
16287,12463,119,81,3
16288,13653,1641,98,1
16289,9803,45,880,3
16290,15296,230,131,10
16291,1899,1601,3,2
16292,4599,1330,11,2
16293,2769,5,544,1
16294,17391,595,184,-5
16295,14561,2804,116,1
16296,20447,743,401,1
16297,17849,3174,205,1
16298,7678,49,27,1
16299,22120,3551,667,1
16300,14497,115,2375,2
16301,12798,163,85,2
16302,8478,119,33,5
16303,8613,97,34,2
16304,2610,105,5,1
16305,10281,50,74,1
16306,8803,35,556,1
16307,14426,3568,114,1
16308,14436,114,122,2
16309,13341,3402,94,1
16310,17580,349,192,1
16311,12374,875,79,1
16312,17911,541,209,3
16313,13334,330,94,2
16314,16927,1810,176,1
16315,13122,440,90,3
16316,8493,979,33,2
16317,21977,758,636,1
16318,23543,1476,1456,1
16319,22561,790,3573,-10
16320,13985,452,105,1
16321,15804,144,1549,1
16322,20637,1926,418,1
16323,6794,841,22,4
16324,23975,2661,3742,1
16325,23770,3732,1829,1
16326,1522,882,2,1
16327,8827,311,36,3
16328,3105,6,1045,1
16329,7282,57,25,1
16330,9211,39,605,1
16331,10167,49,2882,1
16332,22322,921,714,1
16333,11631,68,1747,2
16334,24114,3678,3660,1
16335,8078,165,30,1
16336,21856,1668,611,1
16337,14448,114,434,1
16338,23984,2810,3461,1
16339,13017,2622,88,1
16340,15692,158,142,1
16341,22745,838,3020,1
16342,12973,87,178,1
16343,11125,61,2313,1
16344,5164,13,1127,2
16345,7081,123,24,2
16346,8125,30,2976,1
16347,13690,98,237,1
16348,8847,39,36,1
16349,6910,561,23,3
16350,10939,58,207,5
16351,8997,37,120,1
16352,22173,2111,679,1
16353,748,0,1457,1
16354,12822,85,3439,1
16355,6079,17,2692,1
16356,6203,18,48,8
16357,16127,863,152,2
16358,2451,4,3519,1
16359,5244,16,14,5
16360,14695,119,1200,2
16361,3932,88,9,1
16362,13919,103,3730,-10
16363,24000,3132,3692,1
16364,23086,1013,1258,2
16365,9515,42,1161,1
16366,16712,171,213,3
16367,20879,443,3767,1
16368,11284,1257,64,1
16369,14288,111,696,1
16370,20899,922,447,3
16371,9717,44,174,1
16372,19843,2483,338,1
16373,48,1,0,4
16374,5398,14,1598,1
16375,17220,399,179,8
16376,5310,2416,14,1
16377,18862,257,873,1
16378,5047,158,13,8
16379,15305,314,131,1
16380,21233,3736,495,10
16381,19525,308,3171,1
16382,20917,694,450,1
16383,22522,997,774,1
16384,203,1050,0,1
16385,13998,153,105,1
16386,1849,653,3,3
16387,17387,1379,184,1
16388,13451,94,184,1
16389,788,0,2794,1
16390,20088,490,359,1
16391,13365,287,94,1
16392,1173,1,139,2
16393,16363,203,160,2
16394,22164,677,1685,1
16395,9537,42,172,-10
16396,18048,271,216,2
16397,21211,490,3776,-10
16398,3804,8,97,1
16399,2516,808,5,7
16400,9239,490,40,2
16401,22556,786,2406,1
16402,11201,278,63,4
16403,10975,133,59,2
16404,11156,198,62,1
16405,6208,18,35,6
16406,9240,277,40,2
16407,23603,1855,1543,1
16408,1445,294,2,1
16409,21346,514,2076,1
16410,9080,38,69,1
16411,8278,2121,32,2
16412,6411,294,20,2
16413,16807,174,367,2
16414,2178,3,530,1
16415,5915,16,933,2
16416,22899,1959,908,1
16417,1517,2294,2,1
16418,11374,252,65,1
16419,18785,1476,254,1
16420,21403,2315,528,1
16421,6986,23,106,3
16422,14089,381,107,2
16423,17807,203,1149,1
16424,4780,11,1161,1
16425,5554,352,15,3
16426,3164,6,10,-8
16427,7322,2249,25,1
16428,23339,2476,1225,1
16429,18690,250,353,3
16430,19799,642,332,2
16431,6774,1081,22,8
16432,9970,47,101,2
16433,23487,2335,1389,1
16434,19342,1151,294,1
16435,15031,3101,126,1
16436,11603,1748,68,1
16437,13508,1386,95,1
16438,21863,737,612,1
16439,10792,92,57,1
16440,13605,184,97,2
16441,20335,384,3742,3
16442,22549,784,2071,2
16443,14686,602,119,1
16444,16012,472,149,1
16445,17627,194,274,3
16446,3479,7,426,-1
16447,5360,14,497,3
16448,399,0,1027,7
16449,17548,190,344,1
16450,10098,1240,49,10
16451,11816,361,71,-2
16452,1277,1,10,-5
16453,18667,248,287,1
16454,15681,451,142,2
16455,6104,17,2096,1
16456,12820,85,125,2
16457,7304,228,25,1
16458,18678,249,405,1
16459,5217,13,2137,1
16460,11036,1813,60,1
16461,21849,610,1961,1
16462,20075,3676,358,1
16463,5309,373,14,1
16464,24031,3464,3585,-5
16465,7938,29,171,5
16466,12064,1940,75,1
16467,17222,363,179,5
16468,15985,148,292,1
16469,15148,128,1407,4
16470,18528,240,750,1
16471,9998,47,3782,-10
16472,2130,3,1024,1
16473,16678,169,2178,1
16474,14020,105,310,2
16475,14763,202,121,1
16476,9912,139,47,2
16477,23323,1585,1200,2
16478,4434,10,35,1
16479,6818,767,22,2
16480,20609,544,414,10
16481,17295,181,608,2
16482,16338,3695,158,-10
16483,6577,122,21,2
16484,17380,1690,184,10
16485,5135,34,13,-1
16486,18311,226,3558,1
16487,14132,448,108,7
16488,366,2107,0,1
16489,7551,3479,26,1
16490,4972,12,1331,1
16491,16020,149,1462,3
16492,12275,2705,78,1
16493,632,0,1441,1
16494,6025,49,17,1
16495,20384,2928,392,1
16496,17354,692,183,3
16497,1879,201,3,2
16498,10504,53,107,3
16499,22330,2018,715,1
16500,20166,1403,367,1
16501,13072,153,89,1
16502,2773,5,43,1
16503,13718,99,3782,-10
16504,2696,5,279,2
16505,9888,46,149,1
16506,14760,3743,121,3
16507,1645,2,62,2
16508,10154,49,56,4
16509,4870,3143,12,1
16510,23431,3773,1322,4
